speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
,グールパウダー <PART> を手に入れた,Acquired <PART> Ghoul Powder,,4,22,1337,31,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1351 1353 1357 1387,not displayed by the event script
,ふるびたペンダント <PART> を手に入れた,Acquired <PART> Antique Pendant,,4,23,1337,32,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1351 1353 1357 1387,not displayed by the event script
,ドラゴンオーブ <PART> を手に入れた,Acquired <PART> Dragon Orb,,4,25,1337,34,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1351 1353 1357 1387,not displayed by the event script
,水鏡 <PART> を手に入れた,Acquired <PART> Water Mirror,,4,26,1337,35,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1351 1353 1357 1387,not displayed by the event script
Lezard,レナス・ヴァルキュリアよ…,"My Lenneth Valkyrie,","",4,27,1337,1255,,
Lezard,…あなたはなぜわかってくれない？,why must you torment me so?,,4,28,1337,1256,,not displayed by the event script
Lezard,…あなたを支配するに相応しい力を求め過去に活〓を見出したというのに…,"I only sought to create this new realm to
escape the anguish in my heart...","",4,29,1337,1257,,not displayed by the event script
Alicia,許せない…,That's the reason?,,4,30,1337,1258,,not displayed by the event script
Alicia,そんな身勝手な理由で私達の世界を…私達の暮らしを壊してしまうなんて…,"Our world was destroyed, our lives ripped
apart...because of your selfish desires?","",4,31,1337,1259,,not displayed by the event script
Lezard,貴様を滅茶苦茶にしたのは私ではないオーディンだろう？,"I'm not the one who ruined your life.
Odin is!","",4,32,1337,1260,,not displayed by the event script
Lezard,貴様も！ 貴様も！ みんなそうだ！みんなオーディンに滅茶苦茶にされた,"And yours! And yours! All of your lives!
Odin has afflicted all of you!","",4,33,1337,1261,,not displayed by the event script
Lezard,私は一方で貴様らをその無念から解放してやったのだ！,"Do you not realize that I have freed you
from your miserable fates?","",4,34,1337,1262,,not displayed by the event script
Arngrim,誰もそんな事 頼んじゃいねえぞ,Nobody asked you to do that.,,4,35,1337,1263,,not displayed by the event script
Lezard,なるほど…,So be it...,,4,36,1337,1264,,not displayed by the event script
Lezard,私の存在がもたらす未来への変化に興味はないという事か…,"If none of you are interested in embracing
the future my divinity brings...","",4,37,1337,1265,,not displayed by the event script
Lezard,ならば私はひたすら欲望の〓くままに <PART> ――,"If you dare to commit such folly, then all
shall be as I will it!","",4,38,1337,1266,,not displayed by the event script
Rufus,また“王呼の秘法”か！？,The Sovereign's Rite!,,4,39,1337,1267,,not displayed by the event script
Brahms,転生先も召喚先もないこんなところで術を発動したら三人はどうなる！？,"What will happen with no place for the
valkyries to be reborn or summoned!?","",4,40,1337,1268,,not displayed by the event script
Lezard,…あなたと一つになるという,to be one with you.,,4,41,1337,1271,,not displayed by the event script
Brahms,よせッ！,Stop!,,4,42,1337,1273,,not displayed by the event script
Lezard,あなたと私 どちらがこの世界の創造主かそろそろ理解させてさしあげましょう…,"That means nothing to me. I am the
creator of this world. It is time that you
realized that fact.","",4,43,1337,1274,,not displayed by the event script
Lezard,私は今 ここに最後の願いを叶えるのだ…,At long last! I hereby fulfill my final wish <PART> ----,,4,44,1337,1276,,not displayed by the event script
,イベントマップ,EVENT_MAP,,4,45,1337,2668,1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1325 1335 1339 1341 1343 1345 1347 1351 1353 1357 1359 1361 1363 1365 1367 1369 1371 1375 1377 1379 1387 1389,not displayed by the event script
,レザード,Lezard,,4,46,1337,2761,1199 1203 1209 1213 1239 1245 1247 1251 1255 1263 1277 1285 1305 1307 1323 1335 1341 1353 1387 1389,not displayed by the event script
,ヴァルキリー,Valkyrie,,4,47,1337,2762,1323 1389,not displayed by the event script
,ルーファス,Rufus,,4,48,1337,2763,901 1195 1199 1201 1203 1209 1211 1213 1217 1219 1221 1223 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1261 1275 1277 1281 1283 1285 1287 1289 1291 1295 1297 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1325 1335 1351 1357 1359 1361 1367 1389,not displayed by the event script
,ウォルザ,Walther,,4,49,1337,2764,1233 1281 1283,not displayed by the event script
,アーリィ,Hrist,,4,50,1337,2765,1237 1277 1281 1283 1299 1301 1303 1305 1313 1315 1317 1341 1351 1353 1365 1389,not displayed by the event script
,シルメリア,Silmeria,,4,51,1337,2766,1195 1199 1201 1213 1217 1219 1221 1223 1227 1233 1237 1239 1247 1251 1255 1263 1275 1277 1281 1283 1285 1317 1335 1341 1389,not displayed by the event script
,ディラン,Dylan,,4,52,1337,2767,1199 1201 1203 1209 1213 1223 1227 1233 1235 1239 1245 1247 1251 1253 1255 1275 1277 1281 1283 1285 1335 1367,not displayed by the event script
,ガイン,Gyne,,4,53,1337,2768,1281 1283,not displayed by the event script
,フレイ,Freya,,4,54,1337,2769,1275 1283 1299 1305 1343 1387,not displayed by the event script
,オーディン,Odin,,4,55,1337,2770,1275 1283 1299 1307 1339 1387,not displayed by the event script
,ブラムス,Brahms,,4,56,1337,2771,1283 1313 1317 1321 1325 1351 1353,not displayed by the event script
