speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Alicia,もう 〓えられない…,I can't take it anymore.,,2,2,1209,689,,
Alicia,こんな遠くにいるのに 街の噂はディパンの悪い知らせばかりだなんて…,"We're not even close, but all the town
gossip is nothing but bad news about
Dipan.","",2,3,1209,690,,
Dylan,…噂は噂だ,It's only talk.,,2,4,1209,691,,
Rufus,気〓め言うなよ…,Let's not kid ourselves.,,2,5,1209,692,,
Lezard,…〓送方陣ですか？,The teleport spell?,,2,6,1209,694,,
Rufus,それだよ それ！,"Yeah, that's it!",,2,7,1209,695,,
Rufus,なんでだよ！？,"C'mon, why not?",,2,8,1209,696,,
Lezard,…実はもう〓してみたのです,"Actually, I already tried it.","",2,9,1209,697,,
Lezard,しかしディパンには強い結界が張られていました,"But a powerful force field now surrounds
Dipan.",,2,10,1209,698,,
Lezard,申し訳ありませんが 私の力では〓〓 及びません,"I am truly sorry, but it is beyond the
extent of my power.","",2,11,1209,699,,
Dylan,…せめて船が出ている事を祈ろう,"Well, let's hope at least the ships are
sailing.","",2,12,1209,700,,
Rufus,またソルデか…,Back to Solde again...,,2,13,1209,701,,
Lezard,残念ながら…,Well...,,2,14,1209,702,,
Rufus,なあ あれ使えないのか？…〓送魔法だっけ？,"Hey, can't we use that <PART> ---- <PART> what did you call it?
Tell-apart magic?","",2,15,1209,703,,
,ERROR！！（v190）,ERROR!!(v190),,3,1,1209,2366,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 233 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1191 1195 1199 1201 1203 1205 1207 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,ERROR！！（v191）,ERROR!!(v191),,3,2,1209,2367,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 233 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1191 1195 1199 1201 1203 1205 1207 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,グールパウダー <PART> を手に入れた,Acquired <PART> Ghoul Powder,,4,1,1209,3,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,not displayed by the event script
,ふるびたペンダント <PART> を手に入れた,Acquired <PART> Antique Pendant,,4,2,1209,4,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,not displayed by the event script
,ドラゴンオーブ <PART> を手に入れた,Acquired <PART> Dragon Orb,,4,4,1209,6,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,not displayed by the event script
,水鏡 <PART> を手に入れた,Acquired <PART> Water Mirror,,4,5,1209,7,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,not displayed by the event script
,イベントマップ,EVENT_MAP,,4,6,1209,2372,1195 1199 1201 1203 1205 1207 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1325 1335 1337 1339 1341 1343 1345 1347 1351 1353 1357 1359 1361 1363 1365 1367 1369 1371 1375 1377 1379 1387 1389,not displayed by the event script
,ルーファス,Rufus,,4,7,1209,2761,901 1195 1199 1201 1203 1211 1213 1217 1219 1221 1223 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1261 1275 1277 1281 1283 1285 1287 1289 1291 1295 1297 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1325 1335 1337 1351 1357 1359 1361 1367 1389,not displayed by the event script
,アリーシャ,Alicia,,4,8,1209,2762,1149 1195 1199 1201 1203 1211 1213 1217 1219 1221 1227 1231 1233 1237 1239 1245 1247 1251 1253 1255 1261 1263 1269 1277 1281 1283 1287 1289 1291 1295 1303 1305 1307 1309 1311 1313 1317 1321 1335 1339 1341 1345 1347 1357 1359 1361 1363 1365,not displayed by the event script
,ディラン,Dylan,,4,9,1209,2763,1199 1201 1203 1213 1223 1227 1233 1235 1239 1245 1247 1251 1253 1255 1275 1277 1281 1283 1285 1335 1337 1367,not displayed by the event script
,レザード,Lezard,,4,10,1209,2764,1199 1203 1213 1239 1245 1247 1251 1255 1263 1277 1285 1305 1307 1323 1335 1337 1341 1353 1387 1389,not displayed by the event script
