speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Odin,かくも早くこの輝きを我が手中に収める事ができるとは…,"That I have come to possess such splendor
so quickly owes solely to your labors.",,6,2,1299,2135,1377,
Odin,ひとえにそなたの働きに感謝する <PART> ―― <PART> アーリィ・ヴァルキュリアよ,"You have my gratitude, Hrist Valkyrie.","",6,3,1299,2136,,
Hrist,光栄です,It is an honor.,,6,4,1299,2137,,
Odin,機は熟した <PART> ――,The time is right.,,6,5,1299,2138,,
Odin,ディパンを攻める,We attack Dipan.,,6,6,1299,2164,,
Odin,どうした？,What is it?,,6,7,1299,2140,1243,
Hrist,いえ…,My lord...,,6,8,1299,2141,,
Odin,申してみよ,I will hear it.,,6,9,1299,2143,,
Hrist,ええ…,Yes.,,6,10,1299,2144,,
Freya,オーブが長きにわたり失われればミッドガルドは消滅する <PART> ――,"If the orb remains away for long,
Midgard will be annihilated.","",6,11,1299,2145,,
Freya,あなたが攻め込むまでもなくディパンもろとも消える事になるわね,"Whether we invade or not, Dipan will
disappear as well.","",6,12,1299,2146,,
Odin,安心せよ私は人間界の消滅は望んでいない,"Fear not. I do not wish to extinguish
the world of mortals.",,6,13,1299,2147,,
Hrist,ですが <PART> ――,But <PART> ----,,6,14,1299,2148,,
Odin,それはこちらで手を打つ,That is my concern.,,6,15,1299,2149,,
Odin,そなたはぬかりなくディパン攻めに注力してほしい,"Your task is to focus all of your energy
on attacking Dipan.",,6,16,1299,2150,,
Odin,ディパンの反逆の意思は明らかなのだ我々の想像を超える策を巡らせている,"Dipan's rebellious intentions are clear.
Their plot exceeds our wildest imaginations.",,6,17,1299,2151,,
Freya,一緒に行きましょうか？,Shall I accompany you?,,6,18,1299,2160,,
Freya,どのような手を打つおつもりですか？,What is it you're really trying to do?,,6,19,1299,2166,,
Odin,不死者王の居場所はわかっているのだ奴めは必ずディパンヘ向かう,"We know where to find the Lord of the Undead.
He'll no doubt be headed for Dipan.",,6,20,1299,2154,,
Odin,そこでシルメリアともども連れ戻せば手間が省けるであろう,"Moreover, if we bring Silmeria back, we
can kill two birds with one stone.","",6,21,1299,2155,,
Odin,不服か？,Any problems?,,6,22,1299,2156,,
Freya,いえ…,No.,,6,23,1299,2157,,
Freya,…ただオーブと不死者王順序が逆なのが気がかりです,"I only hope your priorities between the
orb and the Lord of the Undead are not
confused.",,6,24,1299,2158,,
Odin,案ずるな…,Have no fear.,,6,25,1299,2159,,
Hrist,オーディン様はミッドガルドをどうなさるおつもりですか？,"What does Your Majesty intend to do
about Midgard?","",6,26,1299,2163,,
Hrist,一つだけお尋ねする事をお許しください,"I beg your pardon that I might ask just
one question of you.",,6,27,1299,2165,,
Hrist,…必要ない,"No, thank you.",,6,28,1299,2162,,
Freya,あなたの心配はドラゴンオーブね？,You are concerned about the Dragon Orb.,"",6,29,1299,2161,,
Odin,しかしオーブさえこちらの手に入ればそれも怖れるに足りぬ <PART> ――,"But as long as the orb is in our hands,
we need not fear them.","",6,30,1299,2167,,
Freya,それで <PART> ――,"So, then.","",6,31,1299,2168,,
,ERROR！！（v190）,ERROR!!(v190),,7,1,1299,2366,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 233 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,ERROR！！（v191）,ERROR!!(v191),,7,2,1299,2367,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 233 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,グールパウダー <PART> を手に入れた,Acquired <PART> Ghoul Powder,,8,1,1299,5,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,not displayed by the event script
,ふるびたペンダント <PART> を手に入れた,Acquired <PART> Antique Pendant,,8,2,1299,6,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,not displayed by the event script
,ドラゴンオーブ <PART> を手に入れた,Acquired <PART> Dragon Orb,,8,4,1299,8,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,not displayed by the event script
,水鏡 <PART> を手に入れた,Acquired <PART> Water Mirror,,8,5,1299,9,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,not displayed by the event script
,イベントマップ,EVENT_MAP,,8,6,1299,2372,1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1325 1335 1337 1339 1341 1343 1345 1347 1351 1353 1357 1359 1361 1363 1365 1367 1369 1371 1375 1377 1379 1387 1389,not displayed by the event script
,フレイ,Freya,,8,7,1299,2752,1275 1283 1305 1337 1343 1387,not displayed by the event script
,オーディン,Odin,,8,8,1299,2753,1275 1283 1307 1337 1339 1387,not displayed by the event script
,アーリィ,Hrist,,8,9,1299,2763,1237 1277 1281 1283 1301 1303 1305 1313 1315 1317 1337 1341 1351 1353 1365 1389,not displayed by the event script
