speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
,〓白い花弁〓 <PART> トキシックフラワー <PART> ： 上半身 <PART> サンドフラワー <PART> ： 上半身,"Toxic Flower <PART> : Upper Body
 <PART> Sand Flower <PART> : Upper Body",,1,19,95,32,,
,〓飛燕鱗〓 <PART> ワイルドリザード <PART> ： 足,Wild Lizard <PART> : Leg,,1,20,95,31,,
,〓するどい矛先〓 <PART> リザードナイト <PART> ： 武器 <PART> リビングアーマー <PART> ： 武器,"Lizard Knight <PART> : Weapon
 <PART> Living Armor <PART> : Weapon",,1,21,95,30,,
,〓コアルビー〓 <PART> レッドジュエル <PART> ： 宝石 <PART> ブラックジュエル <PART> ： 宝石,"Red Jewel <PART> : Treasure
 <PART> Black Jewel <PART> : Treasure",,1,22,95,29,,
,〓ハームシード〓 <PART> ミメティックフラワー <PART> ： 上半身,Mimetic Flower <PART> : Upper Body,,1,23,95,28,,
,外へ,Head outside,,2,1,95,1,39 41 43 45 47 49 51 63 65 67 69 71 73 75 83 85 87 93 97 99 101 103 109 111 113 115 127 129 131 133 135 137 139,not displayed by the event script
,話す,Talk,,2,2,95,2,35 41 43 63 67 77 83 393 399 401 437,not displayed by the event script
,読む,Read,,2,3,95,20,43 47 49 51 73 75 77 87 129 131,not displayed by the event script
,甲虫の角,Beetle Horn,,2,5,95,22,,not displayed by the event script
,白い花弁,White Flower Petal,,2,6,95,23,,not displayed by the event script
,飛燕鱗,Unladen Swallow Scales,,2,7,95,24,,not displayed by the event script
,するどい矛先,Sharp Spearhead,,2,8,95,25,,not displayed by the event script
,コアルビー,Core Ruby,,2,9,95,26,,not displayed by the event script
,ハームシード,Toxic Seed,,2,10,95,27,,not displayed by the event script
,ヴィルノア,Villnore,,2,11,95,150,29 89 93 97 99 101 103,not displayed by the event script
,ヴィルノア住人,Townsperson,,2,12,95,2890,89 97 99,not displayed by the event script
,〓主,Shopkeeper,,2,13,95,2891,43,not displayed by the event script
,冒険者,Adventurer,,2,14,95,2892,41 43 45 47 65 79 81 93 105 109 115 121 127 1159,not displayed by the event script
