speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
,アリューゼ <PART> が仲間に加わりました,Arngrim <PART> has joined the party.,,3,4,1247,2762,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,ミトラ <PART> が仲間に加わりました,Mithra <PART> has joined the party.,,3,5,1247,2763,81 89 109 167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1009 1155 1165 1179 1181 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,レナス <PART> が仲間に加わりました,Lenneth <PART> has joined the party.,,3,6,1247,2764,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1339 1351 1353 1357 1387,
,シルメリア <PART> が仲間に加わりました,Silmeria <PART> has joined the party.,,3,7,1247,2765,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1339 1351 1353 1357 1387,
,ブラムス <PART> が仲間に加わりました,Brahms <PART> has joined the party.,,3,8,1247,2766,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,アーリィ <PART> が仲間に加わりました,Hrist <PART> has joined the party.,,3,9,1247,2767,81 89 109 1155 1195 1199 1201 1203 1209 1211 1213 1217 1219 1221 1223 1227 1231 1233 1235 1237 1239 1245 1251 1253 1255 1261 1263 1269 1275 1277 1281 1283 1285 1287 1289 1291 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1339 1351 1353 1357 1387,
,ERROR！！（v190）,ERROR!!(v190),,4,1,1247,2366,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 233 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,ERROR！！（v191）,ERROR!!(v191),,4,2,1247,2367,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 233 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,グールパウダー <PART> を手に入れた,Acquired <PART> Ghoul Powder,,5,1,1247,41,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,not displayed by the event script
,ふるびたペンダント <PART> を手に入れた,Acquired <PART> Antique Pendant,,5,2,1247,42,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,not displayed by the event script
,ドラゴンオーブ <PART> を手に入れた,Acquired <PART> Dragon Orb,,5,4,1247,44,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,not displayed by the event script
,水鏡 <PART> を手に入れた,Acquired <PART> Water Mirror,,5,5,1247,45,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,not displayed by the event script
,イベントマップ,EVENT_MAP,,5,6,1247,2372,1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1325 1335 1337 1339 1341 1343 1345 1347 1351 1353 1357 1359 1361 1363 1365 1367 1369 1371 1375 1377 1379 1387 1389,not displayed by the event script
,ディラン,Dylan,,5,7,1247,2752,1199 1201 1203 1209 1213 1223 1227 1233 1235 1239 1245 1251 1253 1255 1275 1277 1281 1283 1285 1335 1337 1367,not displayed by the event script
,ルーファス,Rufus,,5,8,1247,2753,901 1195 1199 1201 1203 1209 1211 1213 1217 1219 1221 1223 1227 1231 1233 1235 1237 1239 1245 1251 1253 1255 1261 1275 1277 1281 1283 1285 1287 1289 1291 1295 1297 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1325 1335 1337 1351 1357 1359 1361 1367 1389,not displayed by the event script
,レザード,Lezard,,5,9,1247,2754,1199 1203 1209 1213 1239 1245 1251 1255 1263 1277 1285 1305 1307 1323 1335 1337 1341 1353 1387 1389,not displayed by the event script
,レオーネ,Leone,,5,10,1247,2755,1245 1253 1255 1263 1269 1275 1277 1335 1339,not displayed by the event script
,アリューゼ,Arngrim,,5,11,1247,2756,1245 1253 1263 1275 1277 1281 1283 1303 1305 1313 1317 1321 1325 1335 1363,not displayed by the event script
,アリーシャ,Alicia,,5,12,1247,2757,1149 1195 1199 1201 1203 1209 1211 1213 1217 1219 1221 1227 1231 1233 1237 1239 1245 1251 1253 1255 1261 1263 1269 1277 1281 1283 1287 1289 1291 1295 1303 1305 1307 1309 1311 1313 1317 1321 1335 1339 1341 1345 1347 1357 1359 1361 1363 1365,not displayed by the event script
,シルメリア,Silmeria,,5,13,1247,2758,1195 1199 1201 1213 1217 1219 1221 1223 1227 1233 1237 1239 1251 1255 1263 1275 1277 1281 1283 1285 1317 1335 1337 1341 1389,not displayed by the event script
