speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Sailor,ヴィルノアではいい鉄が〓れるんだクレルモンフェランはいつも注〓してるらしいぜ,"They make good steel in Villnore.
That's where Crell Monferaigne get theirs.",,1,11,35,13,,
Boy,手持ちの本 全て〓み終わったしそろそろ新しいのが欲しいんだけど… <PART> この状況じゃ 相当遅れそうだね別のルートから取り〓せた方が早いかな…,"I've read through all my books.
I'd like to get some new ones, <PART>
---
but the way things look, it'll be a while.
Guess I'll order from someplace else.",,1,12,35,14,,
Boy,やっぱりソルデじゃできる事が限られちゃうよね一般人でも魔法を学べる場所があればいいのに…,"You can only do so much in Solde. I'd
like a place for commoners to learn magic.",,1,13,35,15,,
Sailor,海賊の次は渡航〓否か国を閉ざして 何の利〓があるってんだ？,"First pirates and now this ban!
What do they gain by closing the country?",,1,14,35,16,,
Sailor,ディパンからの渡航〓否〓言で街中の人間が不安を訴えている <PART> ソルデだけじゃない 他の国もディパンの不〓な動きが気になっているようだな,"Dipan's ban on travel has
everyone in town concerned. <PART>
---
And we're not the only ones <PART> ---- <PART> other
countries are worried about Dipan's actions.",,1,15,35,17,,
Townsperson,最後の船で帰ってきた人達に聞くとディパンの空気は〓分と張り詰めていたそうだよ <PART> まあ バルバロッサ王と三〓者さえいれば心配はないだろうけど… 気になるねェ,"People returning on the last boat told me
they felt tension in the air in Dipan. <PART>
---
As long as they have King Barbarossa and
the Three Mages, they'll be fine. Still...",,1,16,35,18,,
Townsperson,ディパンで何か起きるんだろうかねェソルデにこれ以上影〓がなきゃいいんだけど,"I wonder what'll happen in Dipan. I just
hope it doesn't end up hurting Solde more.",,1,17,35,19,,
Girl,海賊見たい！ だなんて言ってられない〓〓気になっちゃったなあ…,"If I were you, I wouldn't go around
blabbing how you wanna see the pirates.",,1,18,35,20,,
Boy,まさか このままずっとディパンに渡れないなんて事は…無いよね？,"It's not like we'll never be able
to go to Dipan again...or is it?",,1,19,35,21,,
Girl,ねえ ディパンはどうなっちゃったの！？ディパンの人達は無事なの！？,"Tell me, what happened in Dipan?
Is everybody there alright?",,1,20,35,22,,
Boy,ディパンには三〓者がいるんだから大丈夫だよね？魔法で何とかなるんだよね？,"Dipan has the Three Mages, so I'm sure
they have some magic up their sleeves.",,1,21,35,23,,
Sailor,今ディパンに渡ろうなんざ自殺行〓だ！誰も船は出さねえよ <PART> どうしても渡りたきゃ〓いで行くんだな〓き〓えはゴメンだ,"It's suicide to cross over to Dipan now!
No one's sailing! <PART>
---
If you really want to get there, you'd
better start swimming. Count me out!",,1,22,35,24,,
Sailor,これが神の怒りだとしたら恐らく… ディパンは…,"If this is what the gods' wrath is like,
I shudder to think of Dipan's fate.",,1,23,35,25,,
Boy,街を出て行く事になったから…この本やるよあんまり面白くないと思うけど,"I'm headed out. Here, take this book.
I don't know if you'll like it or not.",,1,24,35,26,,
Girl,…ありがとう 私 〓はよく〓めないけど頑張って〓強するね,"Thank you! I can't read so well,
but I'll give it a shot!",,1,25,35,27,,
Boy,全部〓めるようになったらさ新しい本を〓るから …絶対,"Tell you what. If you read the whole thing,
I'll send you a new one. I guar-an-tee!",,1,26,35,28,,
Girl,うん …待ってるね,Nice! I'll be waiting for it!,,1,27,35,29,,
Girl,〓住先で落ち着いたら教えてね〓強して 手〓を書けるようにしておくから,"Let me know when you find a place to live.
I'll learn to write and mail you a letter!",,1,28,35,30,,
Boy,お前の手〓か…ちゃんと〓めるような〓で書いてくれよな,"I'll be looking forward to it.
Write nice and neat so I can read it!",,1,29,35,31,,
Sailor,一気に仕事が減ったよ…何をしていいかわからん 〓が真っ白だ <PART> 今までディパンの仕事しかして無かったからなこの年で 別の仕事を探すにしても…,"All the jobs up and disappeared.
What do I do now? I don't have a clue. <PART>
---
All I've ever done is work for Dipan.
I can't learn a new trade at my age.",,1,30,35,32,,
Sailor,この船 手放さなきゃならんな…〓持〓だけでも手一〓だしな…,"I'm going to have to let this ship go.
I can't afford to maintain it.",,1,31,35,33,,
Sailor,やはり ディパンは神の怒りを受けたんだな…これから俺達はどうすればいいんだ…,"Dipan incurred the wrath of the gods,
but we're also being made to suffer.",,1,32,35,35,,
Girl,ディパンの王様も王妃様もみんな神様に罰せられたって…本当？,"Did the gods really punish the king
and queen of Dipan?",,1,33,35,36,,
Boy,…お父さんが ディパンが滅ぶのならソルデでは生活できないから…出て行こうって…,"Daddy said if Dipan falls apart, we can't
live in Solde, so we'll have to leave.",,1,34,35,37,,
Girl,ディパンが無くなったら戦争が起きるかもしれないってみんな言ってた <PART> ソルデには闘う力も それ以前に暮らすための手段も無いから 早く出て行ったほうが良いって <PART> でも 当ての無い人や 出て行くお金が無い人だっているのに…,"Everyone is saying that without Dipan,
there will probably be a war. <PART>
---
They say that in Solde there are no means of
living, let alone fighting, so it's time to leave. <PART>
---
But what about the people with no
money and no place to go?",,1,35,35,38,,
Girl,みんな 街を出て行っちゃった…ソルデはどうなるのかな…,"Everyone left town.
I wonder what will become of Solde.",,1,36,35,39,,
Sailor,もう ここに居てもロクな仕事は無いってわかってはいるんだがな <PART> 情け無い事に 船に乗る以外俺には何もできねえんだよ,"I know that even if I stay,
there won't be any work. <PART>
---
But sad as it sounds, outside of sailing,
there's nothing I can do.",,1,37,35,40,,
Sailor,クレルモンフェランにでも行ってみるか…確か あそこには水軍があったはずだしな,"Perhaps I'll head to Crell Monferaigne.
I heard they have a navy!",,1,38,35,41,,
Cat,にゃにゃにゃ！？お主 我〓の言葉がわかるとニャ！？ <PART> 〓しい人間もいたものだニャふむふむ 興味深いミャ～ <PART> 街から人が消えたせいか我〓の〓い主も元気がないのだニャ <PART> どうやら あの少年がいなくなったのが一番こたえたようだニャ,"Supurrb!
Mew know what I'm saying!? <PART>
---
What an interesting purrson!
Meow do mew do it? <PART>
---
My owner's been feeling down
with all the people leaving town. <PART>
---
It really hit her hard when
that boy disappeared.",,1,39,35,55,,
Cat,若いというのはいいものニャ〓せよ乙女ニャ <PART> お主も良い〓をするといいニャ〓〓気に流されてはダメだニャ！,"It's good to be young!
Love is all around! <PART>
---
Mew should find somebody!
Just don't get lost in the moment!",,1,40,35,56,,
,少女,Girl,,2,6,35,2742,47 71 79 81 89 107 119 399,not displayed by the event script
,船乗り,Sailor,,2,7,35,2743,,not displayed by the event script
,猫,Cat,,2,10,35,2746,37,not displayed by the event script
