speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Freya,オーディン様ッ！！,"
---
Lord Odin!","",2,2,1387,1047,1337,
Freya,あの人間こそが“歪み”の源 <PART> ――,The distortion I felt <PART> ---- <PART> it is him!,,2,3,1387,1045,1337,
Freya,うわッ！,Uaaagh!,,2,4,1387,1048,1337,
Odin,フレイ！,Freya!,,2,5,1387,1046,1337,
Odin,ぐおおおーッ！,Gwaaaaaaaaaaah!,,2,6,1387,1060,1337,
Odin,〓魂の〓…,Soul transfusion...,,2,7,1387,1059,1337,
Odin,一介の魔導師が… なぜ神の力を…,How can a mere mage wield the power of a god?,,2,8,1387,1058,1337,
Lezard,我は一介の魔導師にあらず <PART> ――,This is no mere mage...,,2,9,1387,1057,1337,
Odin,…シルメリア！？,Silmeria!?,,2,10,1387,1056,1317 1335 1337 1357,
Lezard,ドラゴンオーブの輝きに目を奪われグングニルを御する力をも鈍らせた愚神 <PART> ――,"Foolish god, blinded by the Dragon Orb's
shine! Your grip upon Gungnir fades.","",2,11,1387,1049,1307 1337,
Lezard,成長を〓れば 〓退に転じるは世の習い,That which does not grow falls into decay.,"",2,12,1387,1050,1307 1337,
Lezard,この神槍を手にするに相応しきは <PART> ――,The hand worthy of wielding this divine lance...,,2,13,1387,1051,1307 1337,
Lezard,―― <PART> 我なり,...is mine.,,2,14,1387,1052,1307 1337,
,ERROR！！（v190）,ERROR!!(v190),,3,1,1387,2366,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 233 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357,
,ERROR！！（v191）,ERROR!!(v191),,3,2,1387,2367,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 233 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357,
,グールパウダー <PART> を手に入れた,Acquired <PART> Ghoul Powder,,4,1,1387,3,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357,not displayed by the event script
,ふるびたペンダント <PART> を手に入れた,Acquired <PART> Antique Pendant,,4,2,1387,4,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357,not displayed by the event script
,ドラゴンオーブ <PART> を手に入れた,Acquired <PART> Dragon Orb,,4,4,1387,6,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357,not displayed by the event script
,水鏡 <PART> を手に入れた,Acquired <PART> Water Mirror,,4,5,1387,7,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357,not displayed by the event script
,イベントマップ,EVENT_MAP,,4,6,1387,2372,1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1325 1335 1337 1339 1341 1343 1345 1347 1351 1353 1357 1359 1361 1363 1365 1367 1369 1371 1375 1377 1379 1389,not displayed by the event script
,オーディン,Odin,,4,7,1387,2761,1275 1283 1299 1307 1337 1339,not displayed by the event script
,フレイ,Freya,,4,8,1387,2762,1275 1283 1299 1305 1337 1343,not displayed by the event script
,レザード,Lezard,,4,9,1387,2763,1199 1203 1209 1213 1239 1245 1247 1251 1255 1263 1277 1285 1305 1307 1323 1335 1337 1341 1353 1389,not displayed by the event script
