resource,message_id,kind,offset,byte_length,original_en,original_jp,translated,copy_status
648,74,codepage,745,134,"Sealstones may be placed on a <8088>1dais<8089> where
the veins cross, in a <8088>1spring<8089> where the veins
open, or in a sealstone <8088>1shell<8089>.","封印石をマップに置く事ができるのは、
ダンジヨン内の地脈の〓目である
『台座』と、封印石の『殻』のみです。",,
648,75,codepage,879,87,"Once taken, sealstones can only be
removed at a <8088>1dais<8089>, <8088>1shell<8089> or <8088>1spring<8089>.","身に着けた封印石は『殻』『台座』と
地脈の裂け目である『〓』以外では
外す事はできません。（〓の用法は
「.〓と返還」をご覧下さい。） ",,
648,76,codepage,966,99,"When the player party holds a sealstone,
<8088>1the entire player party is subject<8089> to
the effects.","プレイヤーパーティーが所持している
場合、その効果はプレイヤーパーティー
全体に対して作用します。",,
648,77,codepage,1065,148,"When a sealstone is placed upon a dais,
<8088>1all the surrounding enemies are subject<8089> to
the effects. This is referred to as an
<8088>1Area Effect<8089>.","台座に封印石が置かれている場合、
その封印石は周辺の全ての敵に対して
効果を与えます。
これを『エリア効果』と呼びます。",,
648,78,codepage,1213,73,"When you enter a zone with Area Effects
active, a warning icon appears.","エリア効果が発生している〓画に入ると
〓告アイコンが表示されます。",,
648,79,codepage,1286,58,"When an enemy holds a sealstone, that
enemy is affected.","敵が所持している場合は、その敵に
対して作用します。",,
648,80,codepage,1344,136,"When entering a zone in which an enemy
has a sealstone, a warning icon appears.
Warning icons can be viewed anytime by
pressing <8099>O.","封印石を持った敵がいる〓画に立ち入る
と、〓告アイコンが表示されます。
（〓告アイコンはでいつでも表示可能
です。）",,
648,81,codepage,1480,99,"When fighting enemies holding sealstones,
<8088>1the entire enemy party is subject<8089> to
the effects.","封印石を所持した敵と戦闘する場合、
封印石は敵パーティー全員に対して
作用します。
",,
648,82,codepage,1579,111,"If victorious against enemies holding
sealstones, the sealstones will remain
there for the party to acquire.","封印石を所持する敵との戦闘に勝利
すれば、封印石はその場に残り、入手
可能となります。",,
648,83,codepage,1690,156,"Since a dais is located on earth veins,
the Area Effects will travel throughout
the veins to affect the entire map when
a sealstone is placed on a dais.","封印石が台座に置かれた場合、台座は
地脈に通じているため、そのエリア効果
は、地脈を通じてマップ全体に影響を
与えます。",,
648,84,codepage,1846,92,"However, at points where veins end or
are interrupted, the Area Effects will
cease there.","ただし、地脈が途切れたり地脈を遮ったり
するものがあると、エリア効果はそこで
途切れてしまいます。",,
648,85,codepage,1938,111,"You can check the range of Area Effects
on the overall map.
The range of an Area Effect will appear
in red.","全体マップでは、エリア効果が及ぶ範囲
を確認する事ができます。
（エリア効果が及ぶ範囲は赤色で表示
されます。）",,
648,86,codepage,2049,94,"When there are two sealstones on a dais,
the effects of both will be active
simultaneously.","二つの台座に封印石が置かれている
場合は、両方の効果が同時に発生
します。",,
648,87,codepage,2143,72,"When there are no sealstones on a dais,
Area Effects will cease there.","封印石が置かれていない台座があると、
エリア効果はそこで途切れてしまいます。",,
648,88,codepage,2215,74,"When you place a sealstone on a shell,
its area effect is not activated.","殻は、封印石を置く事はできますが、
エリア効果は発生しません。",,
648,89,codepage,2289,143,"A <8088>1Divinity Void<8089> is where the earth veins
of Yggdrasil have withered and died.
In a <8088>1Divinity Void<8089>, sealstones held have
no effect.","『加護無しの間』というユグドラシルの
地脈の枯れ果てた場所が存在します。
加護無しの間では、封印石は効果を
失い、所有していても影響を受けません。",,
648,90,codepage,2432,60,"Moreover, a Divinity Void interrupts
Area Effects as well.","また、加護無しの間はエリア効果を
遮ります。",,
648,91,codepage,2492,119,"When leaving a dungeon, sealstones are
returned to their original location.
Generally, they cannot be taken outside.","封印石は、ダンジヨンを出ると元の位置
に戻ります。〓本的に外に持ち出す事
はできません。",,
648,92,codepage,2611,159,"There are places called <8088>1springs<8089> that the
veins run through in dungeons. Throwing 
a sealstone into a spring will return it to
Yggdrasil's earth veins.","ダンジヨンには『〓』と呼ばれる地脈
に通じている場所があります。〓では、
封印石を投げ込んでユグドラシルの
地脈に戻す事が可能です。",,
648,93,codepage,2770,140,"Returning sealstones to the earth veins of
Yggdrasil is called <8088>1restoration<8089>.
Restoration of sealstones consumes
<8088>1magic crystals<8089>.","ユグドラシルの地脈に封印石を戻す事を
『返還』と呼びます。
封印石を返還するには、魔晶石を消費
します。",,
648,94,codepage,2910,149,"Sealstones can be again withdrawn from
<8088>1springs<8089> after restoration.
Magic crystals are not required when
withdrawing sealstones from a spring.","一度地脈に返還した封印石は、
引き出し残数の〓す〓り
〓から出し入れが可能です。
魔晶石を消費する事はありません。",,
648,95,codepage,3059,142,"The springs scattered across the world
are connected by Yggdrasil's veins.
A sealstone restored to one spring may
be withdrawn at another.","各地に散らばる〓は、ユグドラシルの
地脈を通じてつながっています。〓で
返還した封印石は、他の〓でも取り出す
事が可能です。",,
648,96,codepage,3201,92,"By restoring them to springs, sealstones
will become available for use in other
dungeons.","〓で封印石を返還する事によって、
封印石を他のダンジヨンで利用する事が
可能です。",,
648,97,codepage,3293,130,"Since daises also sit atop earth veins,
sealstones can be restored there.
However, sealstones cannot be withdrawn
from daises.","台座も地脈に通じているため、封印石を
返還する事が可能です。
ただし、台座からは封印石を取り出す
事はできません。",,
648,98,codepage,3423,105,"Check the information for any sealstone
held at least once in the Sealstones section
of the camp menu.","一度でも所持または返還した事の
ある封印石は、メニュー内の封印石の
〓目で詳細を確認する事ができます。",,
648,99,codepage,3528,100,"Use this option to check the known locations
of certain sealstones and to research
their effects.","過去に見かけた封印石の所在地を
調べたい時や、封印石の効果を
詳しく知りたい時に活用して下さい。",,
648,101,codepage,3629,8,TOP_MAP,先頭マップ,,duplicate
648,102,codepage,3637,8,Midgard,ミッドガルド,,duplicate
648,103,codepage,3645,12,ENDROLL_MAP,エンドロール（マップ）,,duplicate
648,104,codepage,3657,6,Solde,港町ゾルデ,,duplicate
648,105,codepage,3663,6,Solde,港町ゾルデ,,duplicate
648,106,codepage,3669,6,Solde,港町ゾルデ,,duplicate
648,107,codepage,3675,6,Solde,港町ゾルデ,,duplicate
648,108,codepage,3681,6,Solde,港町ゾルデ,,duplicate
648,109,codepage,3687,6,Solde,港町ゾルデ,,duplicate
648,110,codepage,3693,6,Solde,港町ゾルデ,,duplicate
648,111,codepage,3699,6,Solde,港町ゾルデ,,duplicate
648,112,codepage,3705,6,Solde,港町ゾルデ,,duplicate
648,113,codepage,3711,6,Solde,港町ゾルデ,,duplicate
648,114,codepage,3717,6,Dipan,ディパン城下町,,duplicate
648,115,codepage,3723,6,Dipan,ディパン城下町,,duplicate
648,116,codepage,3729,6,Dipan,ディパン城下町,,duplicate
648,117,codepage,3735,6,Dipan,ディパン城下町,,duplicate
648,118,codepage,3741,6,Dipan,ディパン城下町,,duplicate
648,119,codepage,3747,6,Dipan,ディパン城下町,,duplicate
648,120,codepage,3753,6,Dipan,ディパン城下町,,duplicate
648,121,codepage,3759,6,Dipan,ディパン城下町,,duplicate
648,122,codepage,3765,6,Dipan,ディパン城下町,,duplicate
648,123,codepage,3771,6,Dipan,ディパン城下町,,duplicate
648,124,codepage,3777,6,Dipan,ディパン城下町,,duplicate
648,125,codepage,3783,6,Dipan,ディパン城下町,,duplicate
648,126,codepage,3789,6,Dipan,ディパン城下町,,duplicate
648,127,codepage,3795,10,Coriander,コリアンドル村,,duplicate
648,128,codepage,3805,10,Coriander,コリアンドル村,,duplicate
648,129,codepage,3815,10,Coriander,コリアンドル村,,duplicate
648,130,codepage,3825,10,Coriander,コリアンドル村,,duplicate
648,131,codepage,3835,10,Coriander,コリアンドル村,,duplicate
648,132,codepage,3845,9,Villnore,ヴィルノア,,duplicate
648,133,codepage,3854,9,Villnore,ヴィルノア,,duplicate
648,134,codepage,3863,9,Villnore,ヴィルノア,,duplicate
648,135,codepage,3872,9,Villnore,ヴィルノア,,duplicate
648,136,codepage,3881,9,Villnore,ヴィルノア,,duplicate
648,137,codepage,3890,9,Villnore,ヴィルノア,,duplicate
648,138,codepage,3899,9,Villnore,ヴィルノア,,duplicate
648,139,codepage,3908,9,Villnore,ヴィルノア,,duplicate
648,140,codepage,3917,8,Kalstad,カルスタッド,,duplicate
648,141,codepage,3925,8,Kalstad,カルスタッド,,duplicate
648,142,codepage,3933,8,Kalstad,カルスタッド,,duplicate
648,143,codepage,3941,8,Kalstad,カルスタッド,,duplicate
648,144,codepage,3949,8,Kalstad,カルスタッド,,duplicate
648,145,codepage,3957,8,Kalstad,カルスタッド,,duplicate
648,146,codepage,3965,8,Kalstad,カルスタッド,,duplicate
648,147,codepage,3973,18,Crell Monferaigne,クレルモンフェラン,,duplicate
648,148,codepage,3991,18,Crell Monferaigne,クレルモンフェラン,,duplicate
648,149,codepage,4009,18,Crell Monferaigne,クレルモンフェラン,,duplicate
648,150,codepage,4027,18,Crell Monferaigne,クレルモンフェラン,,duplicate
648,151,codepage,4045,18,Crell Monferaigne,クレルモンフェラン,,duplicate
648,152,codepage,4063,18,Crell Monferaigne,クレルモンフェラン,,duplicate
648,153,codepage,4081,18,Crell Monferaigne,クレルモンフェラン,,duplicate
648,154,codepage,4099,18,Crell Monferaigne,クレルモンフェラン,,duplicate
648,155,codepage,4117,18,Crell Monferaigne,クレルモンフェラン,,duplicate
648,156,codepage,4135,18,Crell Monferaigne,クレルモンフェラン,,duplicate
648,157,codepage,4153,18,Crell Monferaigne,クレルモンフェラン,,duplicate
648,158,codepage,4171,6,Dipan,ディパン城下町,,duplicate
648,159,codepage,4177,6,Dipan,ディパン城下町,,duplicate
648,160,codepage,4183,23,Royal Underground Path,王家の地下道,,duplicate
648,161,codepage,4206,23,Royal Underground Path,王家の地下道,,duplicate
648,162,codepage,4229,23,Royal Underground Path,王家の地下道,,duplicate
648,163,codepage,4252,23,Royal Underground Path,王家の地下道,,duplicate
648,164,codepage,4275,23,Royal Underground Path,王家の地下道,,duplicate
648,165,codepage,4298,23,Royal Underground Path,王家の地下道,,duplicate
648,166,codepage,4321,23,Royal Underground Path,王家の地下道,,duplicate
648,167,codepage,4344,23,Royal Underground Path,王家の地下道,,duplicate
648,168,codepage,4367,23,Royal Underground Path,王家の地下道,,duplicate
648,169,codepage,4390,23,Royal Underground Path,王家の地下道,,duplicate
648,170,codepage,4413,23,Royal Underground Path,王家の地下道,,duplicate
648,171,codepage,4436,23,Royal Underground Path,王家の地下道,,duplicate
648,172,codepage,4459,23,Royal Underground Path,王家の地下道,,duplicate
648,173,codepage,4482,23,Royal Underground Path,王家の地下道,,duplicate
648,174,codepage,4505,23,Royal Underground Path,王家の地下道,,duplicate
648,175,codepage,4528,23,Royal Underground Path,王家の地下道,,duplicate
648,176,codepage,4551,23,Royal Underground Path,王家の地下道,,duplicate
648,177,codepage,4574,23,Royal Underground Path,王家の地下道,,duplicate
648,178,codepage,4597,23,Royal Underground Path,王家の地下道,,duplicate
648,179,codepage,4620,12,Lost Forest,喪失の森,,duplicate
648,180,codepage,4632,12,Lost Forest,喪失の森,,duplicate
648,181,codepage,4644,12,Lost Forest,喪失の森,,duplicate
648,182,codepage,4656,12,Lost Forest,喪失の森,,duplicate
648,183,codepage,4668,12,Lost Forest,喪失の森,,duplicate
648,184,codepage,4680,12,Lost Forest,喪失の森,,duplicate
648,185,codepage,4692,12,Lost Forest,喪失の森,,duplicate
648,186,codepage,4704,12,Lost Forest,喪失の森,,duplicate
648,187,codepage,4716,13,Dipan Castle,ディパン城,,duplicate
648,188,codepage,4729,13,Dipan Castle,ディパン城,,duplicate
648,189,codepage,4742,13,Dipan Castle,ディパン城,,duplicate
648,190,codepage,4755,13,Dipan Castle,ディパン城,,duplicate
648,191,codepage,4768,13,Dipan Castle,ディパン城,,duplicate
648,192,codepage,4781,13,Dipan Castle,ディパン城,,duplicate
648,193,codepage,4794,13,Dipan Castle,ディパン城,,duplicate
648,194,codepage,4807,13,Dipan Castle,ディパン城,,duplicate
648,195,codepage,4820,13,Dipan Castle,ディパン城,,duplicate
648,196,codepage,4833,13,Dipan Castle,ディパン城,,duplicate
648,197,codepage,4846,13,Dipan Castle,ディパン城,,duplicate
648,198,codepage,4859,13,Dipan Castle,ディパン城,,duplicate
648,199,codepage,4872,13,Dipan Castle,ディパン城,,duplicate
648,200,codepage,4885,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
648,201,codepage,4909,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
648,202,codepage,4933,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
648,203,codepage,4957,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
648,204,codepage,4981,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
648,205,codepage,5005,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
648,206,codepage,5029,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
648,207,codepage,5053,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
648,208,codepage,5077,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
648,209,codepage,5101,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
648,210,codepage,5125,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
648,211,codepage,5149,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
648,212,codepage,5173,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
648,213,codepage,5200,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
648,214,codepage,5227,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
648,215,codepage,5254,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
648,216,codepage,5281,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
648,217,codepage,5308,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
648,218,codepage,5335,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
648,219,codepage,5362,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
648,220,codepage,5389,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
648,221,codepage,5416,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
648,222,codepage,5443,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
648,223,codepage,5465,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
648,224,codepage,5487,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
648,225,codepage,5509,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
648,226,codepage,5531,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
648,227,codepage,5553,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
648,228,codepage,5575,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
648,229,codepage,5597,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
648,230,codepage,5619,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
648,231,codepage,5641,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
648,232,codepage,5663,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
648,233,codepage,5685,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
648,234,codepage,5707,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
648,235,codepage,5729,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
648,236,codepage,5751,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
648,237,codepage,5773,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
648,238,codepage,5794,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
648,239,codepage,5815,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
648,240,codepage,5836,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
648,241,codepage,5857,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
648,242,codepage,5878,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
648,243,codepage,5899,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
648,244,codepage,5920,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
648,245,codepage,5941,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
648,246,codepage,5962,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
648,247,codepage,5983,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
648,248,codepage,6004,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
648,249,codepage,6025,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,250,codepage,6056,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,251,codepage,6087,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,252,codepage,6118,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,253,codepage,6149,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,254,codepage,6180,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,255,codepage,6211,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,256,codepage,6242,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,257,codepage,6273,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,258,codepage,6304,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,259,codepage,6335,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,260,codepage,6366,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,261,codepage,6397,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,262,codepage,6428,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,263,codepage,6459,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,264,codepage,6490,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,265,codepage,6521,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,266,codepage,6552,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,267,codepage,6583,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,268,codepage,6614,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,269,codepage,6645,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,270,codepage,6676,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,271,codepage,6707,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,272,codepage,6738,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,273,codepage,6769,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,274,codepage,6800,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,275,codepage,6831,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,276,codepage,6862,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,277,codepage,6893,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,278,codepage,6924,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,279,codepage,6955,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,280,codepage,6986,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,281,codepage,7017,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,282,codepage,7048,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
648,283,codepage,7079,13,Dipan Castle,ディパン城,,duplicate
648,284,codepage,7092,13,Dipan Castle,ディパン城,,duplicate
648,285,codepage,7105,13,Dipan Castle,ディパン城,,duplicate
648,286,codepage,7118,13,Dipan Castle,ディパン城,,duplicate
648,287,codepage,7131,13,Dipan Castle,ディパン城,,duplicate
648,288,codepage,7144,13,Dipan Castle,ディパン城,,duplicate
648,289,codepage,7157,13,Dipan Castle,ディパン城,,duplicate
648,290,codepage,7170,13,Dipan Castle,ディパン城,,duplicate
648,291,codepage,7183,13,Dipan Castle,ディパン城,,duplicate
648,292,codepage,7196,13,Dipan Castle,ディパン城,,duplicate
648,293,codepage,7209,13,Dipan Castle,ディパン城,,duplicate
648,294,codepage,7222,13,Dipan Castle,ディパン城,,duplicate
648,295,codepage,7235,13,Dipan Castle,ディパン城,,duplicate
648,296,codepage,7248,13,Dipan Castle,ディパン城,,duplicate
648,297,codepage,7261,13,Dipan Castle,ディパン城,,duplicate
648,298,codepage,7274,13,Dipan Castle,ディパン城,,duplicate
648,299,codepage,7287,18,Forest of Spirits,精霊の森,,duplicate
648,300,codepage,7305,18,Forest of Spirits,精霊の森,,duplicate
648,301,codepage,7323,18,Forest of Spirits,精霊の森,,duplicate
648,302,codepage,7341,18,Forest of Spirits,精霊の森,,duplicate
648,303,codepage,7359,18,Forest of Spirits,精霊の森,,duplicate
648,304,codepage,7377,18,Forest of Spirits,精霊の森,,duplicate
648,305,codepage,7395,18,Forest of Spirits,精霊の森,,duplicate
648,306,codepage,7413,18,Forest of Spirits,精霊の森,,duplicate
648,307,codepage,7431,18,Forest of Spirits,精霊の森,,duplicate
648,308,codepage,7449,18,Forest of Spirits,精霊の森,,duplicate
648,309,codepage,7467,18,Forest of Spirits,精霊の森,,duplicate
648,310,codepage,7485,18,Forest of Spirits,精霊の森,,duplicate
648,311,codepage,7503,8,Bifrost,ビフレスト,,duplicate
648,312,codepage,7511,8,Bifrost,ビフレスト,,duplicate
648,313,codepage,7519,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,314,codepage,7536,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,315,codepage,7553,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,316,codepage,7570,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,317,codepage,7587,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,318,codepage,7604,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,319,codepage,7621,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,320,codepage,7638,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,321,codepage,7655,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,322,codepage,7672,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,323,codepage,7689,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,324,codepage,7706,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,325,codepage,7723,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,326,codepage,7740,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,327,codepage,7757,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,328,codepage,7774,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,329,codepage,7791,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,330,codepage,7808,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,331,codepage,7825,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,332,codepage,7842,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,333,codepage,7859,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,334,codepage,7876,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,335,codepage,7893,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,336,codepage,7910,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,337,codepage,7927,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,338,codepage,7944,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,339,codepage,7961,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,340,codepage,7978,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,341,codepage,7995,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,342,codepage,8012,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,343,codepage,8029,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,344,codepage,8046,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,345,codepage,8063,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,346,codepage,8080,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,347,codepage,8097,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,348,codepage,8114,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,349,codepage,8131,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,350,codepage,8148,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,351,codepage,8165,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,352,codepage,8182,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,353,codepage,8199,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,354,codepage,8216,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,355,codepage,8233,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,356,codepage,8250,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,357,codepage,8267,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,358,codepage,8284,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
648,359,codepage,8301,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
