scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,30,1197,30,47032,10,26,,Silmeria,"Even though I exist only as thoughts in
your soul, I am violating the laws of
the gods.",私はあなたの魂に宿る思念だけの存在だけど 神の摂理に背いている,"Mesmo existindo só como pensamento em sua alma, estou violando as leis dos deuses.",
1,31,1197,35,48684,10,9,,Alicia,A war? Because of us?,私達のせいで 戦争…？,Uma guerra? Por nossa causa?,
1,32,1197,31,49100,10,6,,Silmeria,"( The gods will launch an attack on
Dipan just to lure us out. )",（ 私達をおびき出すために神々はおそらくディパンへ攻め込むわ ）,( Os deuses vão atacar Dipan só para nos atrair para fora. ),
1,33,1197,32,49220,10,12,,Alicia,"But, my father will never listen to
anything that I have to say.",…お父様が私の言う事を聞いてくださるはずがないわ,Mas meu pai nunca vai ouvir nada do que eu disser.,
1,34,1197,37,50492,10,35,,Silmeria,"( Now, hurry to the docks! )",（ 船着場へ急ぐのよ ）,"( Agora, corra para o cais! )",
2,1,1197,78,52140,30,0,,Silmeria,"( I'll guide you to the Royal Underground
Path. )",（ 今から『王家の地下道』へ案内するわ ）,( Vou te guiar para a Passagem Subterrânea Real. ),
2,2,1197,79,52412,30,2,,Silmeria,"( Funny that I, an outsider, should be
telling you about it, Princess. )",（ 王族のあなたを部外者の私が案内するのも おかしな話ね ）,"( Engraçado eu, um forasteiro, estar te contando isso, Princesa. )",
2,3,1197,80,53032,30,4,,Rufus,"Hey, who are you talking to?",何をブツブツ言ってる？,"Ei, o que você está resmungando?",
2,4,1197,81,53224,30,5,,Alicia,"Hm? Oh, nobody.",な …何でもありません,Nada... não é nada.,
2,5,1197,83,53660,30,6,,Rufus,"Just curious, but you said you're the
princess of Dipan, right?",ところであんた…ディパンの王女と言ったな？,"A propósito, você... disse que é a princesa de Dipan, não foi?",
2,6,1197,82,53888,30,7,,Rufus,"What brings Her Majesty out here all
alone?",それがなぜ 一人でこんな場所にいる？,Então por que está sozinha em um lugar como este?,
2,7,1197,84,54236,30,8,,Rufus,And where have you been all this time?,今までどこにいたんだ？,E onde esteve todo esse tempo?,
2,8,1197,86,54952,30,10,,Silmeria,"What about you? Where have you been?
What do you intend to do in Dipan?",あなたこそ今までどこにいてディパンへ何しに行くの？,E você? Onde esteve? O que pretende fazer em Dipan?,
2,9,1197,87,55916,30,11,,Rufus,...,…,...,
2,10,1197,88,56568,30,12,,Silmeria,"Come to think of it, you haven't even
told me your name.",まだお名前をお聞きしていませんでしたね,"Pensando bem, nem me disse seu nome.",
2,11,1197,89,57256,30,13,,Rufus,The name's Rufus.,…ルーファスだ,Meu nome é Rufus.,
2,12,1197,90,57932,30,14,,Silmeria,"A pleasure to meet you, Sir Rufus.",よろしく ルーファス殿 <PART> 一一,"Prazer em conhecer, Sir Rufus.",
2,13,1197,91,63252,30,3,,Silmeria,"( Head to the forest. An entrance to the
underground path lies deep within. )",（ 森へ向かってちょうだい森の奥に地下道の入口があるの ）,( Vá para a floresta. A entrada da passagem subterrânea fica nas profundezas. ),
2,14,1197,92,63748,30,9,,Rufus,"They say the only daughter of King
Barbarossa died some years ago.",ディパンのバルバロッサ王の一人娘は何年か前に死んだという話を聞いた <PART> 一一,Ouvi dizer que a única filha do Rei Barbarossa de Dipan morreu há alguns anos.,
2,15,1197,93,64284,30,1,,Alicia,Royal? As in Dipan royal?,王家って ディパンの？,Real? Da realeza de Dipan?,
3,1,1197,2758,79496,,,,,Dylan <PART> has joined the party.,,,
3,2,1197,2759,79984,,,,,Lezard <PART> has joined the party.,,,
3,3,1197,2760,80516,,,,,Leone <PART> has joined the party.,,,
3,4,1197,2761,81004,,,,,Arngrim <PART> has joined the party.,,,
3,5,1197,2762,81780,,,,,Mithra <PART> has joined the party.,,,
3,6,1197,2763,82504,,,,,Lenneth <PART> has joined the party.,,,
3,7,1197,2764,82892,,,,,Silmeria <PART> has joined the party.,,,
3,8,1197,2765,83220,,,,,Brahms <PART> has joined the party.,,,
3,9,1197,2766,83608,,,,,Hrist <PART> has joined the party.,,,
4,1,1197,2252,89168,,,,,ERRORv,,,
4,2,1197,2253,89304,,,,,ERRORv,,,
4,3,1197,2254,89440,,,,,ERRORv,,,
5,1,1197,96,,,,,,Acquired <PART> Ghoul Powder,,,not displayed by the event script
5,2,1197,97,,,,,,Acquired <PART> Antique Pendant,,,not displayed by the event script
5,3,1197,98,,,,,,Acquired <PART> Ghoul Powder,,,not displayed by the event script
5,4,1197,99,,,,,,Acquired <PART> Dragon Orb,,,not displayed by the event script
5,5,1197,100,,,,,,Acquired <PART> Water Mirror,,,not displayed by the event script
5,6,1197,2740,,,,,,EVENT_MAP,,,not displayed by the event script
5,7,1197,2755,,,,,,Alicia,,,not displayed by the event script
5,8,1197,2756,,,,,,Silmeria,,,not displayed by the event script
5,9,1197,2757,,,,,,Rufus,,,not displayed by the event script
