scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,34,1195,32,42504,20,15,,Silmeria,( Ask me later. Just go. ),（ わけは後よ 急いで！ ）,( Vou contar depois. Vá logo! ),
1,35,1195,33,43084,20,24,,Rufus,Why me?,…なんで俺に？,...Por que eu?,
1,36,1195,34,43540,20,17,,Silmeria,( Just go and ask him. ),（ いいから誘いなさい！ ）,( Vá logo e convide-o! ),
2,1,1195,2760,58004,,,,,Dylan <PART> has joined the party.,ディラン <PART> が仲間に加わりました,,
2,2,1195,2761,58492,,,,,Lezard <PART> has joined the party.,レザード <PART> が仲間に加わりました,,
2,3,1195,2762,59024,,,,,Leone <PART> has joined the party.,レオーネ <PART> が仲間に加わりました,,
2,4,1195,2763,59512,,,,,Arngrim <PART> has joined the party.,アリューゼ <PART> が仲間に加わりました,,
2,5,1195,2764,60288,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,
2,6,1195,2765,61012,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,
2,7,1195,2766,61400,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,
2,8,1195,2767,61728,,,,,Brahms <PART> has joined the party.,ブラムス <PART> が仲間に加わりました,,
2,9,1195,2768,62116,,,,,Hrist <PART> has joined the party.,アーリィ <PART> が仲間に加わりました,,
3,1,1195,2215,67676,,,,,ERRORv,ERR0R！！（v190）,,
3,2,1195,2216,67812,,,,,ERRORv,ERR0R！！（v191）,,
3,3,1195,2217,67948,,,,,ERRORv,ERR0R！！（v191）,,
4,1,1195,59,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script
4,2,1195,60,,,,,,Acquired <PART> Antique Pendant,ふるびたペンダント <PART> を手に入れた,,not displayed by the event script
4,3,1195,61,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script
4,4,1195,62,,,,,,Acquired <PART> Dragon Orb,ドラゴンオーブ <PART> を手に入れた,,not displayed by the event script
4,5,1195,63,,,,,,Acquired <PART> Water Mirror,水鏡 <PART> を手に入れた,,not displayed by the event script
4,6,1195,2683,,,,,,EVENT_MAP,イベントマップ,,not displayed by the event script
4,7,1195,2755,,,,,,Officer B,役人B,,not displayed by the event script
4,8,1195,2756,,,,,,Traveler,旅人,,not displayed by the event script
4,9,1195,2757,,,,,,Silmeria,シルメリア,,not displayed by the event script
4,10,1195,2758,,,,,,Alicia,アリーシャ,,not displayed by the event script
4,11,1195,2759,,,,,,Rufus,ルーファス,,not displayed by the event script
