resource,message_id,kind,offset,byte_length,original_en,original_jp,translated,copy_status
649,44,codepage,1401,43,Freed? Are you sure you won't regret this?,"解放？ そう…
〓を離しても後〓しないのね？",,
649,45,codepage,1444,25,Is it already that time?,あら もうそんな時期になっていたの？,,
649,46,codepage,1469,39,"Is it your wish
that we be separated?","〓との離別…
それが貴方の意思？",,
649,47,codepage,1508,34,Hmph. So that's the way you feel?,ふん それがお前の意思か？,,
649,48,codepage,1542,35,"I see. That time has come, has it?","ああ…
もうそのような時期になっていたのですね",,
649,49,codepage,1577,30,Will you grant me a new life?,"新たな生を
〓にお与え下さるのですか？",,
649,50,codepage,1607,46,"Time sure flies...
I guess my time has come.","時の流れとは早いものだな
もうそんな時期だったのか…",,
649,51,codepage,1653,26,Shall I leave your ranks?,"〓は戦列から離れても
良いのだろうか？",,
649,52,codepage,1679,40,You'll release me from this sorry fate?,"この腐れた運命から
〓を放つと言うんだな？",,
649,53,codepage,1719,31,Really... Is the time upon me?,"そうか…
ついにこの時が来たんですね",,
649,54,codepage,1750,36,So you won't be needing me anymore?,"〓が居なくても
もう大丈夫なんだな？",,
649,55,codepage,1786,55,"You're freeing me!?
Have I really become that strong?","解放〓？
いつの間にかそんなに成長していたのか",,
649,56,codepage,1841,58,"Alright! My time to be free!
Is this, you know, alright?","解放 来た来たー〓
けど 本当にいいんだな？",,
649,57,codepage,1899,23,Shall I leave you now?,貴方の元から離れても良いのね？,,
649,58,codepage,1922,67,"Wow, is it that time already?
Well, I'll go then, if that's okay.","うわっ
もうそんな時期なんだ 早いな〓
それじや行くけど…いいのよね？",,
649,59,codepage,1989,42,Is this what you want? You want me to go?,"それが貴方の意思？
〓 離れてもいいのね？",,
649,60,codepage,2031,39,What? You mean it's time for me to go?,なに？ 今がお別れの時ってヤツ？,,
649,61,codepage,2070,54,"So you're releasing me from
my fate as an einherjar?","エインフェリアの運命から
解放して頂けるのですか？",,
649,62,codepage,2124,26,You wish to be rid of me?,〓と離れる事を望むのね？,,
649,63,codepage,2150,22,You're letting me go?,そう… 〓に自〓をくれるのね？,,
649,64,codepage,2172,38,"Wow, this comes sooner than expected.",この時が〓に来たのですね…,,
649,65,codepage,2210,58,"So, it is my time to go.
I guess you'll be alright then?","〓にこの時が来たのね
もう後の心配はしなくていいのね？",,
649,66,codepage,2268,21,Free me if you wish.,"解放ね…
まあ 好きにしたらどうだ？",,
649,67,codepage,2289,34,Have you finished with my powers?,〓の力は もうお役に立てぬと？,,
649,68,codepage,2323,19,Time for me to go?,へえ 〓はもう行っても良いのか,,
649,69,codepage,2342,53,"It feels so sudden.
Am I at last ready for freedom?","早いものだな
もう解放に耐えうる体になったのか",,
649,70,codepage,2395,42,Hahaha... You're willing to set me loose?,くく… 〓を野に解き放つと〓せですか？,,
649,71,codepage,2437,35,Is it time to say goodbye already?,さよならを言う時が来たって事か？,,
649,72,codepage,2472,64,"You are a benevolent soul.
Will you release me from this fate?","貴方は優しい方ですね
〓を運命から解き放ってくれるのですか？",,
649,73,codepage,2536,36,So I'm strong enough to walk alone?,"〓が体
一人で歩めるほどになったと
いう事ですかな？",,
649,74,codepage,2572,39,Do you command me to begin a new life?,"〓に新たな生を
歩めと言うのですね？",,
649,75,codepage,2611,42,"How I have longed for freedom!
I can go?","待ち望んでいたはずの解放か…
それじや行くが… 良いんだな？",,
649,76,codepage,2653,70,"Is it your desire that I be free?
If so, I will respect your wishes.","解放を望むのか？
それが貴方の意思ならば尊重しよう",,
649,78,codepage,2724,79,"Well, I guess I'll be going, then.
Are you sure you'll be alright without me?","それじやあ離れるけど…
今の人数で本当に後〓しない〓",,
649,79,codepage,2803,59,"I believe my strength is needed.
Are you sure about this?","今は戦力が必要な時期だと
思うのですが…良いのですか〓",,
649,80,codepage,2862,59,"I want to fight alongside you more!
Am I asking too much?","もう少し お傍で戦わせて下さい〓
ダメ…ですか？",,
649,81,codepage,2921,46,"I don't mind going,
but are you really sure?","別に離れても良いけど…
本当にいいのね〓",,
649,82,codepage,2967,52,"You are indeed strong.
It's fine if I leave, then?","確かに貴方は強いけど…
もうこの力は必要ないのね？",,
649,83,codepage,3019,40,You lack fighters. Is this a good idea?,"闘える人材が少ないのに
本当にいいの？",,
649,84,codepage,3059,64,"You need all the help you can get!
Do you still want me to go?","人数が心〓ないと思うのですが…
よろしいのですか〓",,
649,85,codepage,3123,74,"I shouldn't leave you with so few warriors.
Do you really want me to go?","今の人数では心〓ないと思うけど
本当に〓は離れていいのね？",,
649,86,codepage,3197,68,"Overconfidence leads to being overwrought.
Sure you don't need me?","過ぎた自信は身を滅ぼすわよ
今は戦力が必要だと思うけど
離れていいの？",,
649,87,codepage,3265,68,"Hold on, our numbers are insufficient.
Is this really a good idea?","ち〓っと待って 今は人が少な過ぎよ
本当にいいの？",,
649,88,codepage,3333,58,"You're setting me free?
Think you'll be fine without me?","〓を解放するって？
本当に後〓しないな？",,
649,89,codepage,3391,75,"It is disadvantageous to decrease manpower.
Do you still want to do this?","今戦力を減らすのは得策ではありません
それでもよろしいのですか？",,
649,90,codepage,3466,55,"I will lament leaving these ranks.
Shall I go anyway?","お待ち下さい
今戦列を離れるのは心残りです
味方が少な過ぎますが
よろしいのですか？",,
649,91,codepage,3521,67,"You could use some more support.
Is your mind made up about this?","味方が少な過ぎる
これでは闘いが不利になるがいいのか？",,
649,92,codepage,3588,60,"There are few who can fight here.
Is this a good decision?","闘える人数が少ないな…
〓は本当に離れても良いのだろうか？",,
649,93,codepage,3648,39,It'll be rough! Is that what you want?,"今の人数で
更に戦力減少を望むんだな？",,
649,94,codepage,3687,64,"Please wait! There are too few of us!
Can you really spare me?","待って下さい〓
今は闘える人材が少な過ぎます
〓の力は必要ないんですか？",,
649,95,codepage,3751,67,"There don't seem to be enough fighters.
Are you sure I should go?","この人数では
戦いもままならないのでは…
今離れてもいいのか？",,
649,96,codepage,3818,32,Hey! You'll be fine without me?,"おい〓
味方が少なくなってもいいのか？",,
649,97,codepage,3850,69,"Uh-uh! Freeing me now is a no-no, baby!
You sure you wanna do that?","ダメだ〓
今解放するのはダメなんだーっ〓
戦力ダウンだ〓〓 いいのか〓？",,
649,98,codepage,3919,66,"I will leave if that is your desire.
Are you certain that it is?","貴方が望むなら離れるけれど…
後〓はしないわね？",,
649,99,codepage,3985,73,"This seems like a poor strategic move.
But what do I know! Should I go?","戦略的に見て今人数を減らすのは
得策じやないと思うけど〓…
いいの？",,
649,100,codepage,4058,77,"What!? This is no time to lose people!
You sure you know what you're doing?","えええ〓？ 戦力減少は痛いわよ？
本当にいいの？",,
649,101,codepage,4135,67,"Umm, are you really strong enough?
I'll go, but will you be okay?","え〓 今の人数で解放するの？
〓はいいけどさ〓…〓〓れるの？",,
649,102,codepage,4202,60,"Let me fight with you a little longer.
Must you let me go?","もう少し共に戦わせて下さい
戦力を減らすのは危険ですが
良いのですか？",,
649,103,codepage,4262,64,"If that is your wish, I will comply.
That is your wish, right?","貴方がそう望むなら…
けれど戦いは〓くなるわよ？",,
649,104,codepage,4326,29,"Well, I guess I'll go then<808C>","それじやさようなら…
と言いたいところだけれど
この人数で後〓しないわね？",,
649,105,codepage,4405,66,"But you, umm, see, we're, uh, undermanned.
Are you done with me?","え…でも…その…この人数では…
〓ではお役に立てないのですか？",,
649,106,codepage,4471,74,"Well, I'm sure I'll be alright. But I'm
worried about you. Are you sure?","そう 自分に自信があるのね
でも戦力減少は確実に響くわよ
いいのね？",,
649,107,codepage,4545,71,"So you don't have a problem with me
going, is that your final answer?","へえ 今離れていいんだ
後ですがってきても知らない〓？",,
649,108,codepage,4616,75,"Losing a member will hurt the party.
Are you certain you want to do this?","今の時点で戦力減少は痛手だが…
良いのですな？",,
649,109,codepage,4691,41,"If you're fine without me, say the word.","アンタが今の人数で
闘えるってんなら良いが…",,
649,110,codepage,4732,70,"I'd have liked to accompany you longer.
Will you be fine without me?","もう少し共に闘いたかったがな
もう〓がいなくてもいいんだな？",,
649,111,codepage,4802,77,"You'll take on the gods with this few?
You think you'll make it without me?","こんな人数で神に立ち向かうと？
馬〓なお方だ
後〓はしませんな？",,
649,112,codepage,4879,69,"I am grateful you wish to free me,
but concerned. Will you be okay?","解放してくれるのは〓しいが…
戦力は減る〓 いいのか？",,
649,113,codepage,4948,61,"I'm worried about our numbers.
Do you really want me to go?","この人数では心配で離れられません
〓は本当に解放されて良いのでし〓うか？",,
649,114,codepage,5009,61,"You're in no shape to lose people.
You still want me to go?","今の状態で更に戦力を減らすとは
面白い方だ
では離れまし〓う 良いですな？",,
649,115,codepage,5070,58,"Stop! I shouldn't leave you like this.
Must I leave you?","待って下さい〓
今離れるなんて〓には…
それとも もう〓は必要ないのですか？",,
649,116,codepage,5128,79,"I don't mind going, if you'll be alright.
Can you handle the rest without me?","離れてもいいが…
残された人数で戦い抜けるのか？",,
649,117,codepage,5207,61,"This number just will not suffice.
Do you insist that I go?","今の人数では あまりにも手薄過ぎる
それでも離れて良いと？",,
649,119,codepage,5269,32,Thanks for everything. Bye-bye!,今までありがとね バイバーイ,,
649,120,codepage,5301,32,I will forever be in your debt.,この御恩 生涯〓れません…,,
649,121,codepage,5333,26,I hope I served you well.,〓の役目は終わったのですね…,,
649,122,codepage,5359,40,"Well, goodbye. Thanks for the memories.",ここでさよならね 〓しかったわよ,,
649,123,codepage,5399,40,"At last, freedom from this fate of war.","これでやっと
戦いの運命から解放されるのね…",,
649,124,codepage,5439,39,It was fun while it lasted. Good luck!,色々と〓しかったわ 後は〓〓って〓,,
649,125,codepage,5478,40,I am honored to have fought beside you.,共に戦えた事を誇りに思います,,
649,126,codepage,5518,27,W-w-wait! This is the end?,え え ち〓っと〓 これでお終いっ〓？,,
649,127,codepage,5545,66,"So you don't need me, after all.
Well, I'll do as I please then.","お役御〓って事ね
後は好きにやらせてもらうわ",,
649,128,codepage,5611,42,"If we're lucky, we'll meet again someday.","運が良ければ
またどこかで会えるかもね",,
649,129,codepage,5653,39,I would've liked a little more action.,まだ暴れたりねえんだがな…,,
649,130,codepage,5692,42,May you walk the warrior's path to glory.,御武運を…,,
649,131,codepage,5734,38,"Come what may, hold on to your heart.","何があろうとも
お心を強くお持ちになるように",,
649,132,codepage,5772,38,"Hope I helped, even if only a little.",少しでも役に立てたのなら光栄だ,,
649,133,codepage,5810,32,I wish you the best without me.,もう 〓がいなくても大丈夫なのだな,,
649,134,codepage,5842,36,Just do what feels right from here.,後は〓当にやるんだな,,
649,135,codepage,5878,28,Did I truly serve you well?,〓はお役に立てたのでし〓うか…,,
649,136,codepage,5906,35,So this is the end. I'll miss you.,お別れか 少し残念だな,,
649,137,codepage,5941,30,I hope you don't regret this.,後〓しないな？ ならばいいさ,,
649,138,codepage,5971,25,"Chase your dreams, baby!",いい夢見ろよっ〓,,
649,139,codepage,5996,43,The rest's up to you. Believe in yourself.,後は貴方次第よ 自分を信じて,,
649,140,codepage,6039,42,There's nothing more I can do. Good luck!,"もう手助け出来ないからね
〓〓ってよ〓",,
649,141,codepage,6081,36,Those were some fun times. See you!,"中々退〓しなかったわ
それじやあね〓",,
649,142,codepage,6117,41,Maybe I'll start on my next contraption.,"さて 新しいカラクリの設計でも
始めるかな〓",,
649,143,codepage,6158,35,Meeting you was truly serendipity.,貴方と出会えた事は〓〓でした…,,
649,144,codepage,6193,30,Parting is such sweet sorrow.,"少し〓しい気もするけど
仕方ないわ",,
649,145,codepage,6223,56,"I'm happy to be free,
but now I don't know what to do.","自〓になれるのは良いけれど
いきなりだと〓惑うものね",,
649,146,codepage,6279,28,You'll be fine on your own.,"もう 〓の力が無くても
大丈夫なのですね",,
649,147,codepage,6307,41,Fare thee well. You'll be in my prayers.,"さよならね
貴方の無事を〓っているわ",,
649,148,codepage,6348,24,That's the end of that.,これで終わりかよ シケてるな,,
649,149,codepage,6372,44,I will treasure the life you have given me.,〓かりし命 大事に使わせてもらう〓,,
649,150,codepage,6416,41,"So that's it? It's over, just like that?",何だ これで仕舞いか,,
649,151,codepage,6457,44,Now I can finish my research uninterrupted.,これで心置きなく研究に勤しめるな,,
649,152,codepage,6501,37,"I suppose I'll do as I please, then.","それでは
好きにやらせて頂きまし〓うか",,
649,153,codepage,6538,57,"It was so much, so sudden.
Thank you for all your help.","短いのか長いのかわからんが
〓分と世話になったな",,
649,154,codepage,6595,31,I shall live to serve Midgard.,"残りの生は
ミッドガルドのために使いまし〓う",,
649,155,codepage,6626,66,"You think I've outlived my usefulness?
You'll regret this later.","もう〓が力は要らぬと〓いますか
後でせい〓い後〓するのですな",,
649,156,codepage,6692,72,"Remember that though our bodies may part,
our spirits remain together.","〓れないで下さい
離れても〓は同じだという事を",,
649,157,codepage,6764,44,"Even with a new body, I cannot return home.","再び体を得ても
故〓には戻れやしない…",,
649,158,codepage,6808,61,"I am deeply in your debt.
I pray that fate is on your side.","世話になったな
運命が貴方に味方する事を〓ろう",,
649,159,codepage,6869,5,None,なし,,duplicate
649,160,codepage,6874,11,Long Sword,ロングソード,,duplicate
649,161,codepage,6885,7,Rapier,レイピア,,duplicate
649,162,codepage,6892,9,Shamshir,シャムシール,,duplicate
649,163,codepage,6901,13,Viking Sword,ヴィーキングソード,,duplicate
649,164,codepage,6914,9,Falchion,ファルシオン,,duplicate
649,165,codepage,6923,14,Walloon Sword,ワルーンソード,,duplicate
649,166,codepage,6937,9,Karsnaut,霊剣カールスナウト,,duplicate
649,167,codepage,6946,17,Sabertooth Saber,名刀虎切り,,duplicate
649,168,codepage,6963,9,Pallasch,パラッシュ,,duplicate
649,169,codepage,6972,15,Sinclair Saber,シンクレアーサーベル,,duplicate
649,170,codepage,6987,10,Frostbane,フロストペイン,,duplicate
649,171,codepage,6997,6,Harpe,曲刀ハルペー,,duplicate
649,172,codepage,7003,15,Spider Fighter,名刀蜘蛛切り,,duplicate
649,173,codepage,7018,15,Lightning Edge,ライトニングエッジ,,duplicate
649,174,codepage,7033,13,Icicle Sword,アイシクルソード,,duplicate
649,175,codepage,7046,11,Runeslayer,ルーンスレイヤー,,duplicate
649,176,codepage,7057,15,Flare Baselard,フレアバゼラード,,duplicate
649,177,codepage,7072,13,Lotus Slicer,名刀蓮断ち,,duplicate
649,178,codepage,7085,11,Holy Sword,ホーリィソード,,duplicate
649,179,codepage,7096,11,Sun Shower,名刀五月雨,,duplicate
649,180,codepage,7107,10,Arondight,名剣アロンダイト,,duplicate
649,181,codepage,7117,17,Sword of Silvans,閃刀シルヴァンス,,duplicate
649,182,codepage,7134,5,Gram,魔剣グラム,,duplicate
649,183,codepage,7139,8,Ascalon,聖剣アスカロン,,duplicate
649,184,codepage,7147,9,Moonfalx,名剣ムーンファルクス,,duplicate
649,185,codepage,7156,15,Glance Reviver,神剣グランス・リヴァイバー,,duplicate
649,186,codepage,7171,9,Dainslef,魔剣ダインスレイヴ,,duplicate
649,187,codepage,7180,24,"Demon Sword ""Levantine""",魔剣レヴァンテイン,,duplicate
649,188,codepage,7204,14,Helgi's Sword,恐剣ヘルギ,,duplicate
649,189,codepage,7218,13,Angel Slayer,咎人の剣“神を斬獲せし者”,,duplicate
649,190,codepage,7231,14,Bastard Sword,バスタードソード,,duplicate
649,191,codepage,7245,17,Two-Handed Sword,トゥハンデッドソード,,duplicate
649,192,codepage,7262,15,Striking Sword,ストライキングソード,,duplicate
649,193,codepage,7277,15,Elemental Edge,エレメンタルエッジ,,duplicate
649,194,codepage,7292,6,Screp,スクレップ,,duplicate
649,195,codepage,7298,9,Claymore,クレイモア,,duplicate
649,196,codepage,7307,9,Hrunting,フルンティング,,duplicate
649,197,codepage,7316,10,Flamberge,フランベルジュ,,duplicate
649,198,codepage,7326,11,Zweihander,ツヴァイハンダー,,duplicate
649,199,codepage,7337,11,Vainslayer,名剣ヴェインスレイ,,duplicate
649,200,codepage,7348,14,Dragon Slayer,ドラゴンスレイヤー,,duplicate
649,201,codepage,7362,12,Kraadicator,シルバークラッド,,duplicate
649,202,codepage,7374,12,Grand Sting,蒼剣グランスティング,,duplicate
649,203,codepage,7386,10,Arectaris,精王剣アレクタリス,,duplicate
649,204,codepage,7396,9,Durandal,帝剣デュランダル,,duplicate
649,205,codepage,7405,9,Caliburn,カリバーン,,duplicate
649,206,codepage,7414,12,Gjallarhorn,神剣ギャラルホルン,,duplicate
649,207,codepage,7426,15,Claiomh Solais,光剣クラウソナス,,duplicate
649,208,codepage,7441,14,Vampire Sword,ヴァンパイアソード,,duplicate
649,209,codepage,7455,13,Ignite Sword,イグニートソード,,duplicate
649,210,codepage,7468,24,"Demon Sword ""Nefarious""",魔剣アクターネファリウス,,duplicate
649,211,codepage,7492,8,Tyrfing,壊剣ティルフング,,duplicate
649,212,codepage,7500,8,Gungnir,神槍グングニル,,duplicate
649,213,codepage,7508,16,Saint's Halberd,聖槍セントハルバード,,duplicate
649,214,codepage,7524,17,"Spear ""Basilisk""",蛇矛バシリスク,,duplicate
649,215,codepage,7541,15,Lunar Bardiche,裂槍ルーンバルディーチェ,,duplicate
649,216,codepage,7556,23,"Great Spear ""Dinosaur""",剛槍ダイナソア,,duplicate
649,217,codepage,7579,10,Short Bow,シヨートボウ,,duplicate
649,218,codepage,7589,9,Crossbow,クロスボウ,,duplicate
649,219,codepage,7598,9,Long Bow,ロングボウ,,duplicate
649,220,codepage,7607,13,Strength Bow,ストレングスボウ,,duplicate
649,221,codepage,7620,17,Supreme Crossbow,スプリームクロスボウ,,duplicate
649,222,codepage,7637,15,Heavy Crossbow,ヘビークロスボウ,,duplicate
649,223,codepage,7652,18,Composite Longbow,コンポジットロング,,duplicate
649,224,codepage,7670,16,Greenery Slayer,グリナリースレイヤー,,duplicate
649,225,codepage,7686,9,Arbalest,アーバレスト,,duplicate
649,226,codepage,7695,18,Serstine-lock-gun,セルスタインロックガン,,duplicate
649,227,codepage,7713,12,Mage Slayer,メイジスレイヤー,,duplicate
649,228,codepage,7725,12,Doublecross,連弓ダブルクロス,,duplicate
649,229,codepage,7737,9,Elvenbow,霊弓エルヴンボウ,,duplicate
649,230,codepage,7746,14,Shiny Rupture,シャイニィラプチャー,,duplicate
649,231,codepage,7760,10,Blue Gale,瞬弓ブルーゲイル,,duplicate
649,232,codepage,7770,11,Misteltein,命弓ミステルテイン,,duplicate
649,233,codepage,7781,15,Crescent Arrow,クレセントアロー,,duplicate
649,234,codepage,7796,13,Wild Chalice,ワイルドカリス,,duplicate
649,235,codepage,7809,8,Tathlum,魔弾タスラム,,duplicate
649,236,codepage,7817,11,Soulslayer,ソウルスレイヤー,,duplicate
649,237,codepage,7828,15,Soothsayer Bow,魔弓レイザーフォーテル,,duplicate
649,238,codepage,7843,11,Sylvan Bow,神弓シルヴァンボウ,,duplicate
649,239,codepage,7854,21,Elhanan's Fingertips,エルハナンの指先,,duplicate
649,240,codepage,7875,10,Ruby Mace,ルビーメイス,,duplicate
649,241,codepage,7885,13,Crystal Wand,クリスタルワンド,,duplicate
649,242,codepage,7898,18,Mystic Cult Staff,秘密教団の杖,,duplicate
649,243,codepage,7916,13,Infinity Rod,インフィニティロッド,,duplicate
649,244,codepage,7929,13,Mithril Wand,ミスリルワンド,,duplicate
649,245,codepage,7942,11,Lotus Wand,ロータスワンド,,duplicate
649,246,codepage,7953,13,Alchemy Wand,アルケミーワンド,,duplicate
649,247,codepage,7966,11,Dragonlore,竜杖ドラゴンロア,,duplicate
649,248,codepage,7977,9,Holy Rod,ホーリィロッド,,duplicate
649,249,codepage,7986,15,Deluge Scepter,デルージュセプター,,duplicate
649,250,codepage,8001,15,Unicorn's Horn,聖杖ユニコーンズホーン,,duplicate
649,251,codepage,8016,14,Ether Scepter,エーテルセプター,,duplicate
649,252,codepage,8030,9,Caduceus,蛇杖ケーリュケイオン,,duplicate
649,253,codepage,8039,19,Wand of Apocalypse,魔杖アポカリプス,,duplicate
649,254,codepage,8058,19,Holy Wand of Telos,聖杖ミリオンテラー,,duplicate
649,255,codepage,8077,15,Bloody Knuckle,ブラッディナックル,,duplicate
649,256,codepage,8092,13,Bloody Nails,ブラッディフロウ,,duplicate
649,257,codepage,8105,12,Bloody Claw,ブラッディクロー,,duplicate
649,258,codepage,8117,14,Bloody Duster,ブラッディダスター,,duplicate
649,259,codepage,8131,14,Bloody Murder,ブラッディアッシュ,,duplicate
649,260,codepage,8145,13,Leather Mail,レザーメイル,,duplicate
649,261,codepage,8158,10,Chainmail,チェインメイル,,duplicate
649,262,codepage,8168,8,Cuirass,キュイラス,,duplicate
649,263,codepage,8176,18,Crystal Chainmail,クリスタルチェイン,,duplicate
649,264,codepage,8194,15,Silver Cuirass,シルバーキュイラス,,duplicate
649,265,codepage,8209,14,Silver Scales,シルバースケイル,,duplicate
649,266,codepage,8223,11,Duel Armor,デュエルアーマー,,duplicate
649,267,codepage,8234,12,Flame Armor,フレイムアーマー,,duplicate
649,268,codepage,8246,10,Kraadmail,クラッドメイル,,duplicate
649,269,codepage,8256,12,Silver Mail,シルバーメイル,,duplicate
649,270,codepage,8268,13,Icicle Plate,アイシクルプレート,,duplicate
649,271,codepage,8281,13,Dragon Armor,ドラゴンアーマー,,duplicate
649,272,codepage,8294,12,Valor Armor,ヴァローアーマー,,duplicate
649,273,codepage,8306,11,Full Plate,フルプレート,,duplicate
649,274,codepage,8317,14,Valiant Armor,ヴァリアントアーマー,,duplicate
649,275,codepage,8331,13,Silver Plate,シルバープレート,,duplicate
649,276,codepage,8344,14,Reflect Armor,鏡鎧リフレックス,,duplicate
649,277,codepage,8358,14,Mithril Plate,ミスリルプレート,,duplicate
649,278,codepage,8372,18,Conquerer's Armor,覇王の鎧,,duplicate
649,279,codepage,8390,15,Armor of Aleph,聖鎧アレフストレイン,,duplicate
649,280,codepage,8405,20,Infinite Admiration,煌鎧インフィネイトアドマイア,,duplicate
649,281,codepage,8425,14,Alicia's Robe,アリーシャのローブ,,duplicate
649,282,codepage,8439,6,Cloak,クローク,,duplicate
649,283,codepage,8445,13,Silver Cloak,シルバークローク,,duplicate
649,284,codepage,8458,14,Leather Cloak,レザークローク,,duplicate
649,285,codepage,8472,12,Noble Cloak,ノーブルクローク,,duplicate
649,286,codepage,8484,15,Anointed Cloak,アノイントクローク,,duplicate
649,287,codepage,8499,13,Supreme Garb,スプリームガーブ,,duplicate
649,288,codepage,8512,12,Mirage Robe,幻衣ミラージュローブ,,duplicate
649,289,codepage,8524,13,Crystal Garb,氷衣クリスタルガーブ,,duplicate
649,290,codepage,8537,14,Elfin Taffeta,エルヴンタフタ,,duplicate
649,291,codepage,8551,11,Fairy Garb,フェアリィガーブ,,duplicate
649,292,codepage,8562,11,Flame Mist,炎衣フレイムミスト,,duplicate
649,293,codepage,8573,13,Phoenix Garb,神衣フェニックスガーブ,,duplicate
649,294,codepage,8586,17,Robe of Bryttain,聖衣ブリタニアガーブ,,duplicate
649,295,codepage,8603,13,Sylphan Robe,聖衣シルフレッド,,duplicate
649,296,codepage,8616,12,Floral Garb,縫衣フローレスガーブ,,duplicate
649,297,codepage,8628,14,Eternal Shine,后衣エターナルシャイン,,duplicate
649,298,codepage,8642,7,Sallet,サレット,,duplicate
649,299,codepage,8649,14,Silver Sallet,シルバーサレット,,duplicate
649,300,codepage,8663,10,Iron Helm,アイアンヘルム,,duplicate
649,301,codepage,8673,10,Duel Helm,デュエルヘルム,,duplicate
649,302,codepage,8683,13,Crystal Helm,クリスタルヘルム,,duplicate
649,303,codepage,8696,12,Silver Helm,シルバーヘルム,,duplicate
649,304,codepage,8708,15,Golem Headwear,ゴーレムヘッド,,duplicate
649,305,codepage,8723,11,Valor Helm,ヴァローヘルム,,duplicate
649,306,codepage,8734,13,Valiant Helm,ヴァリアントヘルム,,duplicate
649,307,codepage,8747,10,Rune Helm,ルーンヘルム,,duplicate
649,308,codepage,8757,13,Mithril Helm,ミスリルヘルム,,duplicate
649,309,codepage,8770,11,Ether Helm,エーテルヘルム,,duplicate
649,310,codepage,8781,12,Metal Crown,メタルクラウン,,duplicate
649,311,codepage,8793,12,Olive Crown,オリーブクラウン,,duplicate
649,312,codepage,8805,15,Anointed Crown,アノイントクラウン,,duplicate
649,313,codepage,8820,15,Magician's Hat,マジシャンハット,,duplicate
649,314,codepage,8835,26,Tiara of the Holy Empress,聖皇后のティアラ,,duplicate
649,315,codepage,8861,16,Empress Coronet,エンプレスコロネット,,duplicate
