resource,message_id,kind,offset,byte_length,original_en,original_jp,translated,copy_status
650,70,codepage,564,13,Viking Sword,ヴィーキングソード,,duplicate
650,71,codepage,577,9,Falchion,ファルシオン,,duplicate
650,72,codepage,586,14,Walloon Sword,ワルーンソード,,duplicate
650,73,codepage,600,9,Karsnaut,霊剣カールスナウト,,duplicate
650,74,codepage,609,17,Sabertooth Saber,名刀虎切り,,duplicate
650,75,codepage,626,9,Pallasch,パラッシュ,,duplicate
650,76,codepage,635,15,Sinclair Saber,シンクレアーサーベル,,duplicate
650,77,codepage,650,10,Frostbane,フロストペイン,,duplicate
650,78,codepage,660,6,Harpe,曲刀ハルペー,,duplicate
650,79,codepage,666,15,Spider Fighter,名刀蜘蛛切り,,duplicate
650,80,codepage,681,15,Lightning Edge,ライトニングエッジ,,duplicate
650,81,codepage,696,13,Icicle Sword,アイシクルソード,,duplicate
650,82,codepage,709,11,Runeslayer,ルーンスレイヤー,,duplicate
650,83,codepage,720,15,Flare Baselard,フレアバゼラード,,duplicate
650,84,codepage,735,13,Lotus Slicer,名刀蓮断ち,,duplicate
650,85,codepage,748,11,Holy Sword,ホーリィソード,,duplicate
650,86,codepage,759,11,Sun Shower,名刀五月雨,,duplicate
650,87,codepage,770,10,Arondight,名剣アロンダイト,,duplicate
650,88,codepage,780,17,Sword of Silvans,閃刀シルヴァンス,,duplicate
650,89,codepage,797,5,Gram,魔剣グラム,,duplicate
650,90,codepage,802,8,Ascalon,聖剣アスカロン,,duplicate
650,91,codepage,810,9,Moonfalx,名剣ムーンファルクス,,duplicate
650,92,codepage,819,15,Glance Reviver,神剣グランス・リヴァイバー,,duplicate
650,93,codepage,834,9,Dainslef,魔剣ダインスレイヴ,,duplicate
650,94,codepage,843,24,"Demon Sword ""Levantine""",魔剣レヴァンテイン,,duplicate
650,95,codepage,867,14,Helgi's Sword,恐剣ヘルギ,,duplicate
650,96,codepage,881,13,Angel Slayer,咎人の剣“神を斬獲せし者”,,duplicate
650,97,codepage,894,14,Bastard Sword,バスタードソード,,duplicate
650,98,codepage,908,17,Two-Handed Sword,トゥハンデッドソード,,duplicate
650,99,codepage,925,15,Striking Sword,ストライキングソード,,duplicate
650,100,codepage,940,15,Elemental Edge,エレメンタルエッジ,,duplicate
650,101,codepage,955,6,Screp,スクレップ,,duplicate
650,102,codepage,961,9,Claymore,クレイモア,,duplicate
650,103,codepage,970,9,Hrunting,フルンティング,,duplicate
650,104,codepage,979,10,Flamberge,フランベルジュ,,duplicate
650,105,codepage,989,11,Zweihander,ツヴァイハンダー,,duplicate
650,106,codepage,1000,11,Vainslayer,名剣ヴェインスレイ,,duplicate
650,107,codepage,1011,14,Dragon Slayer,ドラゴンスレイヤー,,duplicate
650,108,codepage,1025,12,Kraadicator,シルバークラッド,,duplicate
650,109,codepage,1037,12,Grand Sting,蒼剣グランスティング,,duplicate
650,110,codepage,1049,10,Arectaris,精王剣アレクタリス,,duplicate
650,111,codepage,1059,9,Durandal,帝剣デュランダル,,duplicate
650,112,codepage,1068,9,Caliburn,カリバーン,,duplicate
650,113,codepage,1077,12,Gjallarhorn,神剣ギャラルホルン,,duplicate
650,114,codepage,1089,15,Claiomh Solais,光剣クラウソナス,,duplicate
650,115,codepage,1104,14,Vampire Sword,ヴァンパイアソード,,duplicate
650,116,codepage,1118,13,Ignite Sword,イグニートソード,,duplicate
650,117,codepage,1131,24,"Demon Sword ""Nefarious""",魔剣アクターネファリウス,,duplicate
650,118,codepage,1155,8,Tyrfing,壊剣ティルフング,,duplicate
650,119,codepage,1163,8,Gungnir,神槍グングニル,,duplicate
650,120,codepage,1171,16,Saint's Halberd,聖槍セントハルバード,,duplicate
650,121,codepage,1187,17,"Spear ""Basilisk""",蛇矛バシリスク,,duplicate
650,122,codepage,1204,15,Lunar Bardiche,裂槍ルーンバルディーチェ,,duplicate
650,123,codepage,1219,23,"Great Spear ""Dinosaur""",剛槍ダイナソア,,duplicate
650,124,codepage,1242,10,Short Bow,シヨートボウ,,duplicate
650,125,codepage,1252,9,Crossbow,クロスボウ,,duplicate
650,126,codepage,1261,9,Long Bow,ロングボウ,,duplicate
650,127,codepage,1270,13,Strength Bow,ストレングスボウ,,duplicate
650,128,codepage,1283,17,Supreme Crossbow,スプリームクロスボウ,,duplicate
650,129,codepage,1300,15,Heavy Crossbow,ヘビークロスボウ,,duplicate
650,130,codepage,1315,18,Composite Longbow,コンポジットロング,,duplicate
650,131,codepage,1333,16,Greenery Slayer,グリナリースレイヤー,,duplicate
650,132,codepage,1349,9,Arbalest,アーバレスト,,duplicate
650,133,codepage,1358,18,Serstine-lock-gun,セルスタインロックガン,,duplicate
650,134,codepage,1376,12,Mage Slayer,メイジスレイヤー,,duplicate
650,135,codepage,1388,12,Doublecross,連弓ダブルクロス,,duplicate
650,136,codepage,1400,9,Elvenbow,霊弓エルヴンボウ,,duplicate
650,137,codepage,1409,14,Shiny Rupture,シャイニィラプチャー,,duplicate
650,138,codepage,1423,10,Blue Gale,瞬弓ブルーゲイル,,duplicate
650,139,codepage,1433,11,Misteltein,命弓ミステルテイン,,duplicate
650,140,codepage,1444,15,Crescent Arrow,クレセントアロー,,duplicate
650,141,codepage,1459,13,Wild Chalice,ワイルドカリス,,duplicate
650,142,codepage,1472,8,Tathlum,魔弾タスラム,,duplicate
650,143,codepage,1480,11,Soulslayer,ソウルスレイヤー,,duplicate
650,144,codepage,1491,15,Soothsayer Bow,魔弓レイザーフォーテル,,duplicate
650,145,codepage,1506,11,Sylvan Bow,神弓シルヴァンボウ,,duplicate
650,146,codepage,1517,21,Elhanan's Fingertips,エルハナンの指先,,duplicate
650,147,codepage,1538,10,Ruby Mace,ルビーメイス,,duplicate
650,148,codepage,1548,13,Crystal Wand,クリスタルワンド,,duplicate
650,149,codepage,1561,18,Mystic Cult Staff,秘密教団の杖,,duplicate
650,150,codepage,1579,13,Infinity Rod,インフィニティロッド,,duplicate
650,151,codepage,1592,13,Mithril Wand,ミスリルワンド,,duplicate
650,152,codepage,1605,11,Lotus Wand,ロータスワンド,,duplicate
650,153,codepage,1616,13,Alchemy Wand,アルケミーワンド,,duplicate
650,154,codepage,1629,11,Dragonlore,竜杖ドラゴンロア,,duplicate
650,155,codepage,1640,9,Holy Rod,ホーリィロッド,,duplicate
650,156,codepage,1649,15,Deluge Scepter,デルージュセプター,,duplicate
650,157,codepage,1664,15,Unicorn's Horn,聖杖ユニコーンズホーン,,duplicate
650,158,codepage,1679,14,Ether Scepter,エーテルセプター,,duplicate
650,159,codepage,1693,9,Caduceus,蛇杖ケーリュケイオン,,duplicate
650,160,codepage,1702,19,Wand of Apocalypse,魔杖アポカリプス,,duplicate
650,161,codepage,1721,19,Holy Wand of Telos,聖杖ミリオンテラー,,duplicate
650,162,codepage,1740,15,Bloody Knuckle,ブラッディナックル,,duplicate
650,163,codepage,1755,13,Bloody Nails,ブラッディフロウ,,duplicate
650,164,codepage,1768,12,Bloody Claw,ブラッディクロー,,duplicate
650,165,codepage,1780,14,Bloody Duster,ブラッディダスター,,duplicate
650,166,codepage,1794,14,Bloody Murder,ブラッディアッシュ,,duplicate
650,167,codepage,1808,13,Leather Mail,レザーメイル,,duplicate
650,168,codepage,1821,10,Chainmail,チェインメイル,,duplicate
650,169,codepage,1831,8,Cuirass,キュイラス,,duplicate
650,170,codepage,1839,18,Crystal Chainmail,クリスタルチェイン,,duplicate
650,171,codepage,1857,15,Silver Cuirass,シルバーキュイラス,,duplicate
650,172,codepage,1872,14,Silver Scales,シルバースケイル,,duplicate
650,173,codepage,1886,11,Duel Armor,デュエルアーマー,,duplicate
650,174,codepage,1897,12,Flame Armor,フレイムアーマー,,duplicate
650,175,codepage,1909,10,Kraadmail,クラッドメイル,,duplicate
650,176,codepage,1919,12,Silver Mail,シルバーメイル,,duplicate
650,177,codepage,1931,13,Icicle Plate,アイシクルプレート,,duplicate
650,178,codepage,1944,13,Dragon Armor,ドラゴンアーマー,,duplicate
650,179,codepage,1957,12,Valor Armor,ヴァローアーマー,,duplicate
650,180,codepage,1969,11,Full Plate,フルプレート,,duplicate
650,181,codepage,1980,14,Valiant Armor,ヴァリアントアーマー,,duplicate
650,182,codepage,1994,13,Silver Plate,シルバープレート,,duplicate
650,183,codepage,2007,14,Reflect Armor,鏡鎧リフレックス,,duplicate
650,184,codepage,2021,14,Mithril Plate,ミスリルプレート,,duplicate
650,185,codepage,2035,18,Conquerer's Armor,覇王の鎧,,duplicate
650,186,codepage,2053,15,Armor of Aleph,聖鎧アレフストレイン,,duplicate
650,187,codepage,2068,20,Infinite Admiration,煌鎧インフィネイトアドマイア,,duplicate
650,188,codepage,2088,14,Alicia's Robe,アリーシャのローブ,,duplicate
650,189,codepage,2102,6,Cloak,クローク,,duplicate
650,190,codepage,2108,13,Silver Cloak,シルバークローク,,duplicate
650,191,codepage,2121,14,Leather Cloak,レザークローク,,duplicate
650,192,codepage,2135,12,Noble Cloak,ノーブルクローク,,duplicate
650,193,codepage,2147,15,Anointed Cloak,アノイントクローク,,duplicate
650,194,codepage,2162,13,Supreme Garb,スプリームガーブ,,duplicate
650,195,codepage,2175,12,Mirage Robe,幻衣ミラージュローブ,,duplicate
650,196,codepage,2187,13,Crystal Garb,氷衣クリスタルガーブ,,duplicate
650,197,codepage,2200,14,Elfin Taffeta,エルヴンタフタ,,duplicate
650,198,codepage,2214,11,Fairy Garb,フェアリィガーブ,,duplicate
650,199,codepage,2225,11,Flame Mist,炎衣フレイムミスト,,duplicate
650,200,codepage,2236,13,Phoenix Garb,神衣フェニックスガーブ,,duplicate
650,201,codepage,2249,17,Robe of Bryttain,聖衣ブリタニアガーブ,,duplicate
650,202,codepage,2266,13,Sylphan Robe,聖衣シルフレッド,,duplicate
650,203,codepage,2279,12,Floral Garb,縫衣フローレスガーブ,,duplicate
650,204,codepage,2291,14,Eternal Shine,后衣エターナルシャイン,,duplicate
650,205,codepage,2305,7,Sallet,サレット,,duplicate
650,206,codepage,2312,14,Silver Sallet,シルバーサレット,,duplicate
650,207,codepage,2326,10,Iron Helm,アイアンヘルム,,duplicate
650,208,codepage,2336,10,Duel Helm,デュエルヘルム,,duplicate
650,209,codepage,2346,13,Crystal Helm,クリスタルヘルム,,duplicate
650,210,codepage,2359,12,Silver Helm,シルバーヘルム,,duplicate
650,211,codepage,2371,15,Golem Headwear,ゴーレムヘッド,,duplicate
650,212,codepage,2386,11,Valor Helm,ヴァローヘルム,,duplicate
650,213,codepage,2397,13,Valiant Helm,ヴァリアントヘルム,,duplicate
650,214,codepage,2410,10,Rune Helm,ルーンヘルム,,duplicate
650,215,codepage,2420,13,Mithril Helm,ミスリルヘルム,,duplicate
650,216,codepage,2433,11,Ether Helm,エーテルヘルム,,duplicate
650,217,codepage,2444,12,Metal Crown,メタルクラウン,,duplicate
650,218,codepage,2456,12,Olive Crown,オリーブクラウン,,duplicate
650,219,codepage,2468,15,Anointed Crown,アノイントクラウン,,duplicate
650,220,codepage,2483,15,Magician's Hat,マジシャンハット,,duplicate
650,221,codepage,2498,26,Tiara of the Holy Empress,聖皇后のティアラ,,duplicate
650,222,codepage,2524,16,Empress Coronet,エンプレスコロネット,,duplicate
650,223,codepage,2540,11,Rune Crown,ルーンクラウン,,duplicate
650,224,codepage,2551,14,Supreme Crown,スプリームクラウン,,duplicate
650,225,codepage,2565,14,Mithril Crown,ミスリルクラウン,,duplicate
650,226,codepage,2579,12,Ether Crown,エーテルクラウン,,duplicate
650,227,codepage,2591,9,Gauntlet,ガントレット,,duplicate
650,228,codepage,2600,14,Metal Buckler,メタルバックラー,,duplicate
650,229,codepage,2614,15,Sacred Guarder,セイクリッドガーダー,,duplicate
650,230,codepage,2629,15,Silver Buckler,シルバーバックラー,,duplicate
650,231,codepage,2644,13,Duel Guarder,デュエルガーダー,,duplicate
650,232,codepage,2657,15,Valor Gauntlet,ヴァローガントレット,,duplicate
650,233,codepage,2672,14,Holy Gauntlet,ホーリィガントレット,,duplicate
650,234,codepage,2686,17,Mithril Gauntlet,ミスリルガントレット,,duplicate
650,235,codepage,2703,13,Ether Shield,エーテルシールド,,duplicate
650,236,codepage,2716,14,Extreme Guard,エクストリームガード,,duplicate
650,237,codepage,2730,11,Star Guard,スターガード,,duplicate
650,238,codepage,2741,14,Leather Glove,レザーグローブ,,duplicate
650,239,codepage,2755,12,Magic Glove,マジックグローブ,,duplicate
650,240,codepage,2767,11,Wind Glove,ウインドグローブ,,duplicate
650,241,codepage,2778,13,Vein Greaves,ヴェイングリーブ,,duplicate
650,242,codepage,2791,16,Valiant Greaves,ヴァリアントグリーブ,,duplicate
650,243,codepage,2807,13,Rune Greaves,ルーングリーブ,,duplicate
650,244,codepage,2820,16,Mithril Greaves,ミスリルグリーブ,,duplicate
650,245,codepage,2836,14,Ether Greaves,エーテルグリーブ,,duplicate
650,246,codepage,2850,14,Metal Greaves,メタルグリーブ,,duplicate
650,247,codepage,2864,13,Duel Greaves,デュエルグリーブ,,duplicate
650,248,codepage,2877,15,Silver Greaves,シルバーグリーブ,,duplicate
650,249,codepage,2892,14,Valor Greaves,ヴァローグリーブ,,duplicate
650,250,codepage,2906,12,Suede Boots,スエードブーツ,,duplicate
650,251,codepage,2918,12,Elfin Boots,エルヴンブーツ,,duplicate
650,252,codepage,2930,10,Red Boots,レッドブーツ,,duplicate
650,253,codepage,2940,11,Guard Ring,ガードリング,,duplicate
650,254,codepage,2951,13,Protect Ring,プロテクトリング,,duplicate
650,255,codepage,2964,9,Hit Ring,ヒットリング,,duplicate
650,256,codepage,2973,11,Magic Ring,マジックリング,,duplicate
650,257,codepage,2984,11,Flame Ring,フレイムリング,,duplicate
650,258,codepage,2995,9,Ice Ring,アイスリング,,duplicate
650,259,codepage,3004,13,Thunder Ring,サンダーリング,,duplicate
650,260,codepage,3017,12,Poison Ring,ポイズンリング,,duplicate
650,261,codepage,3029,11,Light Ring,ライトリング,,duplicate
650,262,codepage,3040,10,Dark Ring,ダークリング,,duplicate
650,263,codepage,3050,12,Dragon Ring,ドラゴンリング,,duplicate
650,264,codepage,3062,11,Demon Ring,デーモンリング,,duplicate
650,265,codepage,3073,12,Mirage Ring,ミラージュリング,,duplicate
650,266,codepage,3085,11,Giant Ring,ジャイアントリング,,duplicate
650,267,codepage,3096,16,Goddess Pendant,戦乙女のペンダント,,duplicate
650,268,codepage,3112,11,tri-Emblem,トライエンブレム,,duplicate
650,269,codepage,3123,14,Flare Crystal,フレアクリスタル,,duplicate
650,270,codepage,3137,12,Ice Crystal,アイスクリスタル,,duplicate
650,271,codepage,3149,14,Earth Crystal,アースクリスタル,,duplicate
650,272,codepage,3163,16,Thunder Crystal,サンダークリスタル,,duplicate
650,273,codepage,3179,13,Holy Crystal,ホーリィクリスタル,,duplicate
650,274,codepage,3192,15,Shadow Crystal,シャドウクリスタル,,duplicate
650,275,codepage,3207,14,Prism Crystal,プリズムクリスタル,,duplicate
650,276,codepage,3221,10,Flare Gem,フレアジェム,,duplicate
650,277,codepage,3231,8,Ice Gem,アイスジェム,,duplicate
650,278,codepage,3239,12,Thunder Gem,サンダージェム,,duplicate
650,279,codepage,3251,10,Earth Gem,アースジェム,,duplicate
650,280,codepage,3261,9,Holy Gem,ホーリィジェム,,duplicate
650,281,codepage,3270,11,Shadow Gem,シャドウジェム,,duplicate
650,282,codepage,3281,10,Prism Gem,プリズムジェム,,duplicate
650,283,codepage,3291,21,Holy Water of Mithra,ミトラの聖水,,duplicate
650,284,codepage,3312,11,Red Liquid,赤の液体,,duplicate
650,285,codepage,3323,16,Tome of Anarchy,混乱の書,,duplicate
650,286,codepage,3339,16,Tome of Alchemy,錬金術の書,,duplicate
650,287,codepage,3355,18,Warrior's Arcanum,戦士の秘薬,,duplicate
650,288,codepage,3373,21,Apothecary's Arcanum,薬士の秘薬,,duplicate
650,289,codepage,3394,16,Witch's Arcanum,魔女の秘薬,,duplicate
650,290,codepage,3410,15,Sage's Arcanum,賢者の秘薬,,duplicate
650,291,codepage,3425,15,Dwarf Tincture,小人の霊薬,,duplicate
650,292,codepage,3440,15,Fairy Tincture,妖精の霊薬,,duplicate
650,293,codepage,3455,16,Spirit Tincture,精霊の霊薬,,duplicate
650,294,codepage,3471,17,Goddess Tincture,女神の霊薬,,duplicate
650,295,codepage,3488,7,Elixir,エリクサー,,duplicate
650,296,codepage,3495,13,Prime Elixir,プライムエリクサー,,duplicate
650,297,codepage,3508,13,Noble Elixir,ノーブルエリクサー,,duplicate
650,298,codepage,3521,12,Union Plume,ユニオンプラム,,duplicate
650,299,codepage,3533,11,Holy Water,聖水,,duplicate
650,300,codepage,3544,11,Holy Grail,聖杯,,duplicate
650,301,codepage,3555,14,Idun's Apples,イズンの林檎,,duplicate
650,302,codepage,3569,11,Soft Stone,やわらかな石,,duplicate
650,303,codepage,3580,13,Aspect Stone,方位石,,duplicate
650,304,codepage,3593,17,Horoscope Tablet,星読みの石版,,duplicate
650,305,codepage,3610,18,Fireproof Trinket,耐炎の護符,,duplicate
650,306,codepage,3628,17,Iceproof Trinket,防寒の護符,,duplicate
650,307,codepage,3645,19,Earthproof Trinket,砕土の護符,,duplicate
650,308,codepage,3664,23,Lightningproof Trinket,避雷の護符,,duplicate
650,309,codepage,3687,18,Foolproof Trinket,無欠の護符,,duplicate
650,310,codepage,3705,19,Fireproof Talisman,耐炎のタリスマン,,duplicate
650,311,codepage,3724,18,Iceproof Talisman,防寒のタリスマン,,duplicate
650,312,codepage,3742,20,Earthproof Talisman,砕土のタリスマン,,duplicate
650,313,codepage,3762,24,Lightningproof Talisman,避雷のタリスマン,,duplicate
650,314,codepage,3786,19,Foolproof Talisman,無欠のタリスマン,,duplicate
650,315,codepage,3805,14,Nectar Potion,リキュールポーシヨン,,duplicate
650,316,codepage,3819,13,Charge Break,チャージブレイク,,duplicate
650,317,codepage,3832,13,Might Potion,マイトポーシヨン,,duplicate
650,318,codepage,3845,13,Guard Potion,ガードポーシヨン,,duplicate
650,319,codepage,3858,13,Spell Potion,スペルポーシヨン,,duplicate
650,320,codepage,3871,10,Overdrive,オーバードライブ,,duplicate
650,321,codepage,3881,22,Tome of Teleportation,転移の書,,duplicate
650,322,codepage,3903,17,Wand of Exchange,転換の杖,,duplicate
650,323,codepage,3920,9,Rose Gem,緋炎石,,duplicate
650,324,codepage,3929,10,Azure Gem,蒼炎石,,duplicate
650,325,codepage,3939,9,Jade Gem,翠炎石,,duplicate
650,326,codepage,3948,20,Expert's Experience,識者の経験,,duplicate
650,327,codepage,3968,9,Ambrosia,アンブロシア,,duplicate
650,328,codepage,3977,21,Fencer's Familiarity,剣士の知識,,duplicate
650,329,codepage,3998,17,Sorcerer's Savvy,魔術師の知識,,duplicate
650,330,codepage,4015,18,Archer's Aptitude,弓闘士の知識,,duplicate
650,331,codepage,4033,17,Thief's Thoughts,盗賊の知識,,duplicate
650,332,codepage,4050,15,Warrior's Wits,重戦士の知識,,duplicate
650,333,codepage,4065,11,Golden Egg,金の卵,,duplicate
650,334,codepage,4076,14,Eye of Heaven,天空の瞳,,duplicate
650,335,codepage,4090,13,Double-check,ダブルサーチ,,duplicate
650,336,codepage,4103,11,Spectacles,スペクタクルズ,,duplicate
650,337,codepage,4114,16,Gem of Illusion,幻視の珠,,duplicate
650,338,codepage,4130,17,Tome of Godspeed,神速の書,,duplicate
650,339,codepage,4147,16,Immense Incisor,巨大な前歯,,duplicate
650,340,codepage,4163,16,Monstrous Molar,巨大な奥歯,,duplicate
650,341,codepage,4179,22,Colossal Canine Tooth,巨大な犬歯,,duplicate
650,342,codepage,4201,11,Troll Clay,トロルクレイ,,duplicate
650,343,codepage,4212,16,Rotted Bludgeon,腐った棍棒,,duplicate
650,344,codepage,4228,17,Skull Receptacle,ドクロの器,,duplicate
650,345,codepage,4245,16,Skeleton Goblet,がいこつの杯,,duplicate
650,346,codepage,4261,12,Black Skull,黒いドクロ,,duplicate
650,347,codepage,4273,14,Black Crystal,漆黒の結晶,,duplicate
650,348,codepage,4287,9,Bonemeal,骨クズ,,duplicate
650,349,codepage,4296,15,Fuchsia Spinel,緋炎の尖晶石,,duplicate
650,350,codepage,4311,12,Teal Spinel,蒼炎の尖晶石,,duplicate
650,351,codepage,4323,18,Chartreuse Spinel,翠炎の尖晶石,,duplicate
650,352,codepage,4341,14,Scarlet Alloy,赤雷の珠,,duplicate
650,353,codepage,4355,15,Cerulean Alloy,青雷の珠,,duplicate
650,354,codepage,4370,16,Verdigris Alloy,翠雷の珠,,duplicate
650,355,codepage,4386,17,Polished Red Ore,錬赤鉱,,duplicate
650,356,codepage,4403,18,Polished Blue Ore,錬青鉱,,duplicate
650,357,codepage,4421,19,Polished Green Ore,錬翠鉱,,duplicate
650,358,codepage,4440,12,Rose Quartz,赤氷珠,,duplicate
650,359,codepage,4452,14,Indigo Quartz,青氷珠,,duplicate
650,360,codepage,4466,12,Sage Quartz,翠氷珠,,duplicate
650,361,codepage,4478,13,Broken Blade,折れた刀身,,duplicate
650,362,codepage,4491,13,Broken Sword,折れた剣,,duplicate
650,363,codepage,4504,9,Red Horn,レッドホーン,,duplicate
650,364,codepage,4513,14,Dragon's Horn,竜の角,,duplicate
650,365,codepage,4527,9,Red Fang,レッドファング,,duplicate
650,366,codepage,4536,14,Dragon's Fang,竜の牙,,duplicate
650,367,codepage,4550,16,Dragon Sapphire,ドラゴンサファイア,,duplicate
650,368,codepage,4566,15,Dragon Emerald,ドラゴンエメラルド,,duplicate
650,369,codepage,4581,12,Dragon Ruby,ドラゴンルビー,,duplicate
650,370,codepage,4593,18,Dragon's Wingbone,竜の翼骨,,duplicate
650,371,codepage,4611,13,Emerald Horn,エメラルドホーン,,duplicate
650,372,codepage,4624,15,Dragon's Talon,竜の斬爪,,duplicate
650,373,codepage,4639,20,Dragonlord's Nerves,竜神の逆鱗,,duplicate
650,374,codepage,4659,17,Dragon's Eyeball,竜の眼珠,,duplicate
650,375,codepage,4676,14,Dragon Scales,竜のうろこ,,duplicate
650,376,codepage,4690,15,Monster Scales,魔物のうろこ,,duplicate
650,377,codepage,4705,17,Evergreen Scales,深緑のうろこ,,duplicate
650,378,codepage,4722,15,Rainbow Scales,虹色のうろこ,,duplicate
650,379,codepage,4737,12,Worn Shield,ジャンクシールド,,duplicate
650,380,codepage,4749,6,Crown,クラウン,,duplicate
650,381,codepage,4755,15,Alligator Skin,ワニ皮,,duplicate
650,382,codepage,4770,16,Sharp Spearhead,するどい矛先,,duplicate
650,383,codepage,4786,9,Bat Wing,こうもりの羽,,duplicate
650,384,codepage,4795,16,Black Wing Skin,黒い飛膜,,duplicate
650,385,codepage,4811,13,Bat Umbrella,こうもり傘,,duplicate
650,386,codepage,4824,8,Bat Ear,こうもりの耳,,duplicate
650,387,codepage,4832,18,Great Eagle Heart,大ワシの心臓,,duplicate
650,388,codepage,4850,13,Wing Feather,風切羽,,duplicate
650,389,codepage,4863,20,Charged Tailfeather,封雷の尾羽,,duplicate
650,390,codepage,4883,22,Windswept Tailfeather,封嵐の尾羽,,duplicate
650,391,codepage,4905,15,Raptor's Talon,猛禽の爪,,duplicate
650,392,codepage,4920,13,Beast's Fang,獣の牙,,duplicate
650,393,codepage,4933,13,Scarlet Fang,真紅の牙,,duplicate
650,394,codepage,4946,16,Firebreath Core,ファイアブレスコア,,duplicate
650,395,codepage,4962,17,Blazebreath Core,ブレイズブレスコア,,duplicate
650,396,codepage,4979,17,Flamebreath Core,フレイムブレスコア,,duplicate
650,397,codepage,4996,15,Icebreath Core,アイスブレスコア,,duplicate
