scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
2,5,1313,2761,64888,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,
2,6,1313,2762,65612,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,
2,7,1313,2763,66000,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,
2,8,1313,2764,66328,,,,,Brahms <PART> has joined the party.,ブラムス <PART> が仲間に加わりました,,
2,9,1313,2765,66716,,,,,Hrist <PART> has joined the party.,アーリィ <PART> が仲間に加わりました,,
3,1,1313,2366,74048,,,,,ERRORv,ERR0R！！（v190）,,
3,2,1313,2367,74184,,,,,ERRORv,ERR0R！！（v191）,,
3,3,1313,2368,74320,,,,,ERRORv,ERR0R！！（v191）,,
4,1,1313,38,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script
4,2,1313,39,,,,,,Acquired <PART> Antique Pendant,ふるびたペンダント <PART> を手に入れた,,not displayed by the event script
4,3,1313,40,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script
4,4,1313,41,,,,,,Acquired <PART> Dragon Orb,ドラゴンオーブ <PART> を手に入れた,,not displayed by the event script
4,5,1313,42,,,,,,Acquired <PART> Water Mirror,水鏡 <PART> を手に入れた,,not displayed by the event script
4,6,1313,2372,,,,,,EVENT_MAP,イベントマップ,,not displayed by the event script
4,7,1313,2752,,,,,,Hrist,アーリィ,,not displayed by the event script
4,8,1313,2753,,,,,,Rufus,ルーファス,,not displayed by the event script
4,9,1313,2754,,,,,,Brahms,ブラムス,,not displayed by the event script
4,10,1313,2755,,,,,,Alicia,アリーシャ,,not displayed by the event script
4,11,1313,2756,,,,,,Arngrim,アリューゼ,,not displayed by the event script
