scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,13,97,22,3568,,,,,"Status Ailments <PART> Anything can happen in battle, including status
ailments. Realize that these can be deadly if
left untreated. <PART> --- <PART> Status Ailments <PART> The status ailments below occur only
in battle.
Confusion renders one unable to think
properly, and therefore unable to attack.
Use Normalize or an applicable item
to cure this condition.
If you don't have the means to cure it,
you'll have to wait it out. <PART> --- <PART> Status Ailments <PART> Paralysis causes numbness throughout
the body, making movement impossible.
Use Normalize or an applicable item
to cure this condition.
If you don't have the means to cure it,
you'll have to wait it out. <PART> --- <PART> Status Ailments <PART> Victims of Stone become like statues,
utterly unable to act.
Use Normalize or an applicable item
to cure this condition.
If you don't have the means to cure it,
you'll have to wait it out. <PART> --- <PART> Status Ailments <PART> Faint causes a loss of consciousness,
leaving one unable to act.
Use Normalize or an applicable item
to cure this condition. Being hit by
an attack will also wake one up. <PART> --- <PART> Status Ailments <PART> Transfer forcefully expels you from the
battlefield, keeping you from joining your
comrades for a certain amount of time.
It cannot be cured by Normalize.
Use an applicable item to cure it. <PART> --- <PART> Status Ailments <PART> The status ailments below persist even
after battle.
Poison will deplete one's HP at regular
intervals.
Use Normalize or an applicable item
to cure this condition. <PART> --- <PART> Status Ailments <PART> Silence forbids the use of magic, and certain
enemy attacks may also be neutralized.
Use Normalize or an applicable item to cure
this condition. <PART> --- <PART> Status Ailments <PART> A Curse prohibits changing equipment.
Use Normalize or an applicable item to
cure this condition. <PART> --- <PART> Status Ailments <PART> Frailty inhibits the body's ability to
convalesce, making healing impossible.
It cannot be cured by Normalize.
Use an applicable item to cure it. <PART> --- <PART> Status Ailments <PART> Unconscious characters lie on the
brink of death. Use Invoke Feather
or an applicable item to cure it.
Certain accessories can prevent these status
ailments, if you can find them.",〓戦術指〓〓〓 <PART> 〓〓異常について <PART> 戦いの中では〓々な事〓が生じる。〓〓異常もその一つ。〓〓な〓処を〓らずに置けば、〓を〓とす事もあると心〓よ。 <PART> 〓戦術指〓〓〓 <PART> 〓〓異常について <PART> 〓下の〓〓異常は、戦〓中にのみその〓果が〓れる。  〓〓乱〓 〓乱した者は〓常なる思〓を失い、〓〓 〓動を一〓〓れなくなる。 〓〓するには、オーディナリーシェイプか 〓〓アイテムを〓うべし。 〓〓すべき手〓が〓い場〓は、時が〓つ のを〓て。 <PART> 〓戦術指〓〓〓 <PART> 〓〓異常について <PART> 〓〓〓〓 〓〓した者は全〓が〓れ、〓動きが一〓 〓れなくなる。 〓〓するには、オーディナリーシェイプか 〓〓アイテムを〓うべし。〓〓すべき手〓が 〓い場〓は、時が〓つのを〓て。 <PART> 〓戦術指〓〓〓 <PART> 〓〓異常について <PART> 〓石化〓 石化した者は石の人〓と化し、〓動きが一〓 〓れなくなる。 〓〓するには、オーディナリーシェイプか 〓〓アイテムを〓うべし。〓〓すべき手〓が 〓い場〓は、時が〓つのを〓て。 <PART> 〓戦術指〓〓〓 <PART> 〓〓異常について <PART> 〓気絶〓 気絶した者は〓識を失い、〓動きが一〓 〓れなくなる。 〓〓するには、オーディナリーシェイプか 〓〓アイテムを〓うべし。 〓は〓の〓〓を〓ければ気が〓く〓〓う。 <PART> 〓戦術指〓〓〓 <PART> 〓〓異常について <PART> 〓〓送〓 〓送にかかった者は戦場から〓制〓に〓〓 さ〓られる。一定時間を〓ないと仲間の元に 〓る事は〓されない。 オーディナリーシェイプでは〓〓不〓〓。 〓〓アイテムでのみ〓〓が〓〓となる。 <PART> 〓戦術指〓〓〓 <PART> 〓〓異常について <PART> 〓下の〓〓異常は、戦〓を〓えても持続されるので〓〓〓よ。  〓〓〓 〓に侵されると、一定時間〓とに〓〓を 〓られる。 〓〓するには、オーディナリーシェイプか 〓〓アイテムを〓うべし。 <PART> 〓戦術指〓〓〓 <PART> 〓〓異常について <PART> 〓〓〓〓 〓〓になると、魔法が〓用できなくなる。 〓の〓〓の中には、〓れにより発動を〓〓 事ができるものがある。 〓〓するには、オーディナリーシェイプか 〓〓アイテムを〓うべし。 <PART> 〓戦術指〓〓〓 <PART> 〓〓異常について <PART> 〓〓い〓 〓いにかかると、〓〓〓〓ができなくなる。 オーディナリーシェイプでは〓〓不〓〓。 〓〓アイテムでのみ〓〓が〓〓となる。 <PART> 〓戦術指〓〓〓 <PART> 〓〓異常について <PART> 〓〓〓〓 〓〓になると〓〓の〓〓力が見る間に 失われ、〓が〓える事がなくなる。 オーディナリーシェイプでは〓〓不〓〓。 〓〓アイテムを〓うべし。 <PART> 〓戦術指〓〓〓 <PART> 〓〓異常について <PART> 〓戦〓不〓〓 戦〓不〓に〓った者は、生死の〓をさ〓う。 エヴォークフェザーか〓〓アイテムを〓う べし。 なお、〓れら〓〓異常を〓もって〓〓アクセサリーが存在するが、それは〓の手で〓すが〓い〓〓う。,,
1,14,97,23,3632,,,,,"In battle, the lives of allies are in
the commander's hands.
Ye who would command, know ye by
heart these secrets...",〓戦術指〓〓〓 <PART> 戦〓において仲間を活かすも〓すも、全ては指〓〓の〓一つ。指〓〓たる者は、〓れに〓す〓〓を心して〓えよ。,,
1,15,97,24,3684,,,,,"Remember at all times
One's ability to command determines
whether comrades live or die.",〓戦術指〓〓〓 <PART> 心〓よ。〓に戦う仲間の生死は、指〓〓たる者の〓力次〓であると知れ。,,
1,16,97,26,3760,,,,,"Casting Spells <PART> A true sorcerer knows not only how to cast
spells, but also when and where. <PART> --- <PART> Casting Spells <PART> Usually, a character will cast a preset spell to
expedite attacks and integrate smoothly with
allies. However, lacking the time for proper
spiritual concentration, the ranges and effects
of these spells fail to meet their full potential. <PART> --- <PART> Casting Spells <PART> To increase the force of one's magic, one should
remain still, open the spellbook with <PART> and examine the incantation to perform.
However, this precludes one from combining
with allies.
As for which attack method to use, you'll need to
apply your know-how to each situation. <PART> --- <PART> Casting Spells <PART> There is Great Magic in this world that surpasses
ordinary spells. Great Magic can annihilate
multiple foes at once.
But enemies may use it as well. When
attacked with Great Magic, keep the status of
those beside the targeted character in mind.",〓戦術指〓〓〓 <PART> 魔法の〓い方について <PART> 〓なる魔法〓いは、術の発動の〓方ですらも、〓〓に〓じて〓い〓けるものである。 <PART> 〓戦術指〓〓〓 <PART> 魔法の〓い方について <PART> 〓常時は、素〓い〓〓と仲間との〓〓をはかるため、あらかじめ〓に〓〓した術を〓用する。〓がそれでは〓〓な精神〓中の時間が〓れず、術の〓力と〓果〓〓は〓〓の〓力を発〓しない〓〓う。 <PART> 〓戦術指〓〓〓 <PART> 魔法の〓い方について <PART> 術の〓力を〓〓に高める場〓は、動きを〓めた上で <PART> で魔術〓を〓き、どの術を発動するか〓〓に〓味すべきである。〓がその〓わりに、仲間との〓〓を〓る事はできなくなる〓〓う。 ど〓らの〓〓方法を〓るかは、〓〓により〓が手〓で〓り〓けるが〓い。 <PART> 〓戦術指〓〓〓 <PART> 魔法の〓い方について <PART> また、〓の世には、〓常の〓力を〓える大魔法が存在する。大魔法は、一〓に多〓の〓を〓り〓る事が〓〓である。 〓が、〓れは〓も〓じ事。大魔法を発動された場〓は、〓〓とされた者〓外の〓〓も気に〓めておくべきであ〓う。,,
2,1,97,1,,,,,,Head outside,外へ,,not displayed by the event script
2,2,97,10,,,,,,HCheck,調べる,,not displayed by the event script
2,3,97,11,,,,,,HCheck,調べる,,not displayed by the event script
2,4,97,12,,,,,,,〓戦術指〓〓〓,,not displayed by the event script
2,5,97,13,,,,,,Changing Targets,・ターゲット〓〓について,,not displayed by the event script
2,6,97,14,,,,,,Magic Attributes,・魔法の〓〓について,,not displayed by the event script
2,7,97,15,,,,,,Elements,・属〓について,,not displayed by the event script
2,8,97,16,,,,,,Dashing,・ダッシュについて,,not displayed by the event script
2,9,97,21,,,,,,Status Ailments,・〓〓異常について,,not displayed by the event script
2,10,97,25,,,,,,Casting Spells,・魔法の〓い方について,,not displayed by the event script
2,11,97,143,,,,,,Villnore,ヴィルノア,,not displayed by the event script
2,12,97,2883,,,,,,Townsperson,ヴィルノア住人,,not displayed by the event script
