resource,message_id,kind,offset,byte_length,original_en,original_jp,translated,copy_status
651,61,codepage,718,17,Change settings.,設定を変更します,,
651,62,codepage,735,29,Revert to previous settings.,変更前の設定に戻します,,
651,63,codepage,764,27,Reset to default settings.,設定を初期化します,,
651,64,codepage,791,25,Select targeting method.,戦闘のターゲットタイプを設定します,,
651,65,codepage,816,40,Set controls for free camera in battle.,戦闘のフリーカメラの水平操作を設定します,,primary
651,66,codepage,856,40,Set controls for free camera in battle.,戦闘のフリーカメラの〓直操作を設定します,,duplicate
651,67,codepage,896,36,Select camera action after attacks.,戦闘の攻撃終〓後のカメラ動作を設定します,,
651,68,codepage,932,41,Disable/enable special attack sequences.,戦闘の決め技のスキップを設定します,,
651,69,codepage,973,42,Select whether to preserve battle groups.,戦闘のグループの保存を設定します,,
651,70,codepage,1015,34,Select event dialogue preference.,イベントのメッセージタイプを設定します,,
651,71,codepage,1049,33,Turn audio during battle on/off.,戦闘の音〓再生を設定します,,
651,72,codepage,1082,32,Turn vibration function on/off.,バイブレーシヨン機能を設定します,,
651,73,codepage,1114,25,Set screen aspect ratio.,画面のアスペクト比を設定します,,
651,74,codepage,1139,31,Set audio playback preference.,サウンドの再生タイプを設定します,,
651,75,codepage,1170,25,Adjust speaker position.,スピーカーの位置を設定します,,
651,76,codepage,1195,18,Select a speaker.,スピーカーを選択します,,
651,77,codepage,1213,18,Move the speaker.,スピーカーの位置を調整します,,
651,78,codepage,1231,27,Assign controller buttons.,コントローラのボタンを設定します,,duplicate
651,81,codepage,1260,8,"<8099>""Done",終〓,,
651,84,codepage,1270,75,"Check settings using audio samples.
<8099>8<8099>9Change location
<8099>QPlay sample","サンプル音〓を再生してテストできます
で位置を移動
で再生します",,
