scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
5,2,1287,22,,,,,,Acquired <PART> Antique Pendant,ふるびたペンダント <PART> を手に入れた,,not displayed by the event script,duplicate
5,3,1287,23,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script,duplicate
5,4,1287,24,,,,,,Acquired <PART> Dragon Orb,ドラゴンオーブ <PART> を手に入れた,,not displayed by the event script,duplicate
5,5,1287,25,,,,,,Acquired <PART> Water Mirror,水鏡 <PART> を手に入れた,,not displayed by the event script,duplicate
5,6,1287,2696,,,,,,EVENT_MAP,イベントマップ,,not displayed by the event script,duplicate
5,7,1287,2752,,,,,,Rufus,ルーファス,,not displayed by the event script,duplicate
5,8,1287,2753,,,,,,Alicia,アリーシャ,,not displayed by the event script,duplicate
5,9,1287,2754,,,,,,Heimdall,ヘイムダル,,not displayed by the event script,duplicate
5,10,1287,2764,,,,,,Aesir A,捜索員A,,not displayed by the event script,
5,11,1287,2765,,,,,,Aesir B,捜索員B,,not displayed by the event script,
