resource,message_id,kind,offset,byte_length,original_en,original_jp,translated,copy_status
646,43,codepage,388,12,Double Edge,ダブルエッジ,,primary
646,44,codepage,400,9,Overload,オーバーロード,,primary
646,45,codepage,409,12,Triple Edge,トリプルエッジ,,primary
646,46,codepage,421,9,Survival,ガッツ,,primary
646,47,codepage,430,16,Reflex Movement,リフレックスムーブメント,Reflexo,primary
646,48,codepage,446,11,Magic Mail,プロテクトマジック,,primary
646,49,codepage,457,15,Cure Condition,キュアコンディシヨン,,primary
646,50,codepage,472,18,Force Field (100),HPリザーブ（）,Campo Mútuo,primary
646,51,codepage,490,10,First Aid,ファーストエイド,,primary
646,52,codepage,500,10,Free Item,フリーアイテム,,primary
646,53,codepage,510,18,Regenerate Health,リジェネレーシヨンヒール,,primary
646,54,codepage,528,19,Force Field (1000),HPリザーブ（）,,primary
646,55,codepage,547,13,Guard Motion,ガードモーシヨン,,primary
646,56,codepage,560,20,Victorious Vitality,バイタルアジャスメント,,primary
646,57,codepage,580,19,Force Field (5000),HPリザーブ（）,,primary
646,58,codepage,599,13,Reduce Magic,マジックコントロール,,primary
646,59,codepage,612,19,Missile Protection,ミサイルプロテクシヨン,,primary
646,60,codepage,631,10,Mind Lock,ロストエモーシヨン,,primary
646,61,codepage,641,12,True Seeing,トゥルーシーイング,,primary
646,62,codepage,653,15,Beast Bludgeon,ビーストスレイヤー,,primary
646,63,codepage,668,13,Weed Whacker,プラントスレイヤー,,primary
646,64,codepage,681,12,Bug Swatter,インセクトスレイヤー,,primary
646,65,codepage,693,16,Magician Slayer,マジックスレイヤー,,primary
646,66,codepage,709,16,Unholy Purifier,アンホーリィスレイヤー,,primary
646,67,codepage,725,16,Descaling Might,スケイルスラッシャー,,primary
646,68,codepage,741,13,Ghost Buster,ゴーストバスター,,primary
646,69,codepage,754,13,Giant Killer,ジャイアントキラー,,primary
646,70,codepage,767,14,Dragon Slayer,ドラゴンスレイヤー,,primary
646,71,codepage,781,14,God Destroyer,ゴッドスレイヤー,,primary
646,72,codepage,795,16,Demon Destroyer,デーモンスレイヤー,,primary
646,73,codepage,811,10,Dismantle,ボディパッセージ,,primary
646,74,codepage,821,19,Desperate Measures,デスパレーシヨン,,primary
646,75,codepage,840,16,Precision Parry,ジャストガード,,primary
646,76,codepage,856,16,Scramble Attack,スクランブルアタック,,duplicate
646,77,codepage,872,15,Counter Attack,カウンターアタック,,primary
646,92,codepage,901,37,Increases ATK to 120% during battle.,戦闘中のATKを.倍にする事ができる。,,primary
646,93,codepage,938,37,Increases MAG to 120% during battle.,戦闘中のMAGを.倍にする事ができる。,,primary
646,94,codepage,975,37,Increases RDM to 150% during battle.,戦闘中のRDMを.倍にする事ができる。,,primary
646,95,codepage,1012,37,Increases RST to 150% during battle.,戦闘中のRSTを.倍にする事ができる。,,primary
646,96,codepage,1049,96,"Increases ATK, MAG, HIT, AVD, RDM, and RST for each extra
enemy when they outnumber the party.","味方パーティーより敵のほうが多い場合、その人数の差ごとに
ATK・MAG・HIT・AVD・RDM・RSTが上昇する。",,primary
646,97,codepage,1145,62,Increases attack +20% for each enemy that dies during battle.,"戦闘で敵が死亡するたびに敵に与えるダメージが
上昇する。",,primary
646,98,codepage,1207,55,Combines ATK and MAG values for attacks during battle.,"戦闘中の攻撃の際に、ATKとMAGの値を足して
攻撃する事ができる。",,primary
646,100,codepage,1263,49,Doubles current HP and maximum HP during battle.,戦闘中の最大HPとHPを倍にする事ができる。,,primary
646,101,codepage,1312,103,"Reduces ATK, MAG, HIT, AVD, RDM, and RST by 20% in battle,
but increases experience received to 150%.","戦闘中のATK・MAG・HIT・AVD・RDM・RST値が低下する。
だが戦闘で入手する経験値は.倍になる。",,primary
646,102,codepage,1415,93,"ATK, MAG, HIT, AVD, RDM, and RST values increase slightly
per fixed interval during battle.","戦闘中に一定の時間が経過するたびに
ATK・MAG・HIT・AVD・RDM・RSTの値が少しずつ上昇する。",,primary
646,103,codepage,1508,82,"Increases ATK, MAG, HIT, AVD, RDM, and RST according to
number of fallen allies.","死亡している味方の数に比例して
ATK・MAG・HIT・AVD・RDM・RSTの値が上昇する。",,primary
646,104,codepage,1590,91,"Makes attacks cause enemy to faint. Further attacks are more likely
to break enemy guard.","攻撃によって敵を気絶させる事ができる。
さらに攻撃によって敵のガードを破壊しやすくなる。",,primary
646,105,codepage,1681,76,"Increases chances of entering Break Mode when part of enemy is
broken off.","自分の攻撃によって敵の部位を切断した時に
ブレイクモードに突入する確率が上昇する。",,primary
646,106,codepage,1757,65,Increases the amount of purple gems that appear after an attack.,自分の攻撃によって出現する紫炎石の量が増加する。,,primary
646,107,codepage,1822,70,Increases the amount your special attack gauge rises after an attack.,自分の攻撃によって上昇する決め技ゲージの量が増加する。,,primary
646,108,codepage,1892,39,Deals damage twice in a single attack.,回の攻撃によってダメージを回与える事ができる。,,primary
646,109,codepage,1931,78,"Increases power of magic to 150%.
However, magic will strike allies as well.","魔法の威力が.倍に上昇する。
ただし、味方にも魔法が命中するようになる。",,primary
646,110,codepage,2009,40,Deals damage thrice in a single attack.,回の攻撃によってダメージを回与える事ができる。,,primary
646,111,codepage,2049,105,"Leaves 1 HP after an otherwise fatal attack if character has at 
least 10% of maximum HP to start with.","HPが以上残っていた場合、
HPが以下になる攻撃を受けても残る。",,primary
646,112,codepage,2154,65,Enables blocking and evading of enemy attacks when knocked back.,"敵の攻撃を受けてのノックバックの最中にも
防御と回避の判定を行う事ができる。",,primary
646,113,codepage,2219,66,Enables guarding against and evading special magic-based attacks.,"魔法系の特殊な攻撃をガードや回避
する事が可能になる。",,primary
646,114,codepage,2285,72,Enables quicker recovery than usual from status ailments during battle.,"戦闘中、通常よりも短い時間で
状態異常から回復する事ができる。",,primary
646,115,codepage,2357,64,Protects user with a force field that can withstand 100 damage.,の耐久力を持つ結界で自分を守る事ができる。,,primary
646,116,codepage,2421,69,May restore half the damage inflicted by an enemy attack afterwards.,"敵から攻撃を受けた場合、一定の確率で
そのときに受けたダメージの半分を回復する事ができる。",,primary
646,117,codepage,2490,40,Enables you to use items at no AP cost.,アイテムを使用する際にAPを消費しなくなる。,,primary
646,118,codepage,2530,46,Restores HP at fixed intervals during battle.,戦闘中、一定時間ごとにHPが回復するようになる。,,primary
646,119,codepage,2576,65,Protects user with a force field that can withstand 1000 damage.,の耐久力を持つ結界で自分を守る事ができる。,,primary
646,120,codepage,2641,119,"Reduces damage received by 20%. However, prohibits blocking and
evading. Renders user susceptible to status ailments.","受けるダメージを軽減する事ができる。
ただし回避と防御は行えず、状態異常にかかりやすくなる。",,primary
646,121,codepage,2760,46,Restores HP to 100% when victory is achieved.,戦闘勝利時にHPを回復する事ができる。,,primary
646,122,codepage,2806,65,Protects user with a force field that can withstand 5000 damage.,の耐久力を持つ結界で自分を守る事ができる。,,primary
646,123,codepage,2871,67,"Halves efficacy of all magic received, whether damage or recovery.",自分が受ける魔法の効果が攻撃・回復を問わず全て半分になる。,,primary
646,124,codepage,2938,42,Guards against all projectiles frontally.,正面からの飛び道具を完全にガードする事ができる。,,primary
646,125,codepage,2980,64,Renders the spirit impermeable to outside spiritual influences.,心を閉ざし、外部からの精神的な影響を一切受けなくする。,,primary
646,126,codepage,3044,45,Increases the occurence of critical attacks.,クリティカル攻撃の発生確率が上昇する。,,primary
646,127,codepage,3089,60,Enables attacks with massive effects against Beast enemies.,"獣系の敵に絶大な効果を持つ攻撃を
繰り出す事ができる。",,primary
646,128,codepage,3149,60,Enables attacks with massive effects against Plant enemies.,"植物系の敵に絶大な効果を持つ攻撃を
繰り出す事ができる。",,primary
646,129,codepage,3209,61,Enables attacks with massive effects against Insect enemies.,"虫系の敵に絶大な効果を持つ攻撃を
繰り出す事ができる。",,primary
646,130,codepage,3270,60,Enables attacks with massive effects against Magic enemies.,"魔術師系の敵に絶大な効果を持つ攻撃を
繰り出す事ができる。",,primary
646,131,codepage,3330,61,Enables attacks with massive effects against Unholy enemies.,"不浄な敵に絶大な効果を持つ攻撃を
繰り出す事ができる。",,primary
646,132,codepage,3391,51,Increases power of attacks against Scaled enemies.,うろこに覆われた敵に対して攻撃力が増加する。,,primary
646,133,codepage,3442,55,Enables you to attack enemies without material bodies.,実体を持たない敵にも攻撃を与える事ができる。,,primary
646,134,codepage,3497,50,Increases power of attacks against Giant enemies.,巨大な敵に対して攻撃力が増加する。,,primary
646,135,codepage,3547,61,Enables attacks with massive effects against Dragon enemies.,"竜系の敵に絶大な効果を持つ攻撃を
繰り出す事ができる。",,primary
646,136,codepage,3608,61,Enables attacks with massive effects against Divine enemies.,"神族に絶大な効果を持つ攻撃を
繰り出す事ができる。",,primary
646,137,codepage,3669,60,Enables attacks with massive effects against Demon enemies.,"悪魔族に絶大な効果を持つ攻撃を
繰り出す事ができる。",,primary
646,138,codepage,3729,47,Splits an enemy in two with a critical attack.,"クリティカル攻撃によって、敵の体を一刀のもとに
切断する事ができるようになる。",,primary
646,139,codepage,3776,100,"Splits an enemy in two with an attack.
However, the bearer of this skill's maximum HP is set to 1.","攻撃によって敵の体を切断する事ができるようになる。
ただし、このスキルをつけている本人の最大HPはになる。",,primary
646,140,codepage,3876,98,"Performs guard when the button of the attacked character
is pressed at the moment of the attack.","敵の攻撃を受けた瞬間に、そのキャラクターに対応するボタンを
タイミングよく押す事で攻撃をガードできる。",,primary
646,141,codepage,3974,113,"Set special input for normal attack, to be performed by
pressing a button while holding the directional button.","方向キーを押しながらボタンを入力する事で出せる
特殊入力の通常攻撃をセットできるようになる。",,primary
646,142,codepage,4087,96,"Displays icon after character is attacked. Press the
button when you see it to counter attack.","敵の攻撃を回避した際にアイコンが出現、
タイミングよくボタンを押す事で反撃をする事ができる。",,primary
