resource,message_id,kind,offset,byte_length,original_en,original_jp,translated,copy_status
652,11,codepage,1135,109,"<8084>0No Valkyrie Profile<0065>2 save data present on
memory card (8MB)(for PlayStation<0065>2)
in MEMORY CARD slot <8094>>","MEMORY CARD差込口の
〓P〓〓〓St〓ti〓〓 2〓専用メモリーカード〓〓MB〓に
V〓〓〓〓〓ie P〓〓〓i〓e 2 のデータがありません",,
652,12,codepage,1248,41,<8084>0Data will be saved in file number <8094>=,"N〓〓のファイルにセーブします
よろしいですか？",,
652,13,codepage,1319,43,<8084>0Data already exists in selected file.<808E>,"選択されたファイルにデータが存在します
上書きしますか？",,
652,14,codepage,1410,18,<8084>0Saving data.<808E>,"セーブ中です
MEMORY CARD差込口の
〓P〓〓〓St〓ti〓〓 2〓専用メモリーカード〓〓MB〓を
抜かないでください",,
652,15,codepage,1561,84,"<8084>0Save failed! Check memory card (8MB)(for PlayStation<0065>2)
in MEMORY CARD slot <8094>>","MEMORY CARD差込口の
〓P〓〓〓St〓ti〓〓 2〓専用メモリーカード〓〓MB〓に
セーブできませんでした",,
652,16,codepage,1671,89,"<8084>0Data has been saved on
memory card (8MB)(for PlayStation<0065>2)
in MEMORY CARD slot <8094>>","MEMORY CARD差込口の
〓P〓〓〓St〓ti〓〓 2〓専用メモリーカード〓〓MB〓に
正常にセーブできました",,
652,17,codepage,1764,44,<8084>0Data will be loaded from file number <8094>=,"N〓〓のファイルをロードします
よろしいですか？",,
652,18,codepage,1841,92,"<8084>0Data has been loaded from
memory card (8MB)(for PlayStation<0065>2)
in MEMORY CARD slot <8094>>","MEMORY CARD差込口の
〓P〓〓〓St〓ti〓〓 2〓専用メモリーカード〓〓MB〓から
正常にロードできました",,
652,19,codepage,1937,44,<8084>0Load failed! The file may be corrupt. <808E>,"MEMORY CARD差込口の
〓P〓〓〓St〓ti〓〓 2〓専用メモリーカード〓〓MB〓から
ロードできませんでした
ファイルが破〓している可能性があります",,
652,20,codepage,2081,50,"<8084>0This save file is from a
different version.<8082>","セーブファイルのバージヨンが
違います〓〓〓・〓・〓〓",,
652,21,codepage,2131,35,<8084>0Disc cover/disc tray is open.<8082>,"ディスクトレイ〓ディスクカバーが
開いています",,
652,22,codepage,2166,4,No.,N〓〓,N.,primary
652,23,codepage,2170,8,Chapter,Ch〓〓te〓,Capítulo,
652,24,codepage,2178,2,:,〓,:,primary
652,25,codepage,2180,3,Lv,L〓,Nv,
652,26,codepage,2183,6,Empty,未使用,Vazio,duplicate
652,27,codepage,2189,13,Corrupt File,ファイルが破〓しています,Corrompido,
652,28,codepage,2202,16,Other Game Data,"他のゲームで
使用されています",Outros Jogos,
652,29,codepage,2218,16,Save game data.,ゲームデータをセーブします,Salvar jogo.,
652,30,codepage,2234,16,Load game data.,ゲームデータをロードします,Carregar jogo.,
652,31,codepage,2250,27,Select a MEMORY CARD slot.,どちらのMEMORY CARD差込口を使用しますか？,Selecione um slot.,
652,32,codepage,2277,27,Select a location to save.,どのファイルにセーブしますか？,Selec. local para salvar.,
652,33,codepage,2304,23,Select a file to load.,どのファイルをロードしますか？,Selecionar arquivo.,
652,35,codepage,2328,8,TOP_MAP,先頭マップ,,primary
652,36,codepage,2336,8,Midgard,ミッドガルド,,primary
652,37,codepage,2344,12,ENDROLL_MAP,エンドロール（マップ）,Créditos,primary
652,38,codepage,2356,6,Solde,港町ゾルデ,,duplicate
652,39,codepage,2362,6,Solde,港町ゾルデ,,duplicate
652,40,codepage,2368,6,Solde,港町ゾルデ,,duplicate
652,41,codepage,2374,6,Solde,港町ゾルデ,,duplicate
652,42,codepage,2380,6,Solde,港町ゾルデ,,duplicate
652,43,codepage,2386,6,Solde,港町ゾルデ,,duplicate
652,44,codepage,2392,6,Solde,港町ゾルデ,,duplicate
652,45,codepage,2398,6,Solde,港町ゾルデ,,duplicate
652,46,codepage,2404,6,Solde,港町ゾルデ,,duplicate
652,47,codepage,2410,6,Solde,港町ゾルデ,,duplicate
652,48,codepage,2416,6,Dipan,ディパン城下町,,duplicate
652,49,codepage,2422,6,Dipan,ディパン城下町,,duplicate
652,50,codepage,2428,6,Dipan,ディパン城下町,,primary
652,51,codepage,2434,6,Dipan,ディパン城下町,,duplicate
652,52,codepage,2440,6,Dipan,ディパン城下町,,duplicate
652,53,codepage,2446,6,Dipan,ディパン城下町,,duplicate
652,54,codepage,2452,6,Dipan,ディパン城下町,,duplicate
652,55,codepage,2458,6,Dipan,ディパン城下町,,duplicate
652,56,codepage,2464,6,Dipan,ディパン城下町,,duplicate
652,57,codepage,2470,6,Dipan,ディパン城下町,,duplicate
652,58,codepage,2476,6,Dipan,ディパン城下町,,duplicate
652,59,codepage,2482,6,Dipan,ディパン城下町,,duplicate
652,60,codepage,2488,6,Dipan,ディパン城下町,,duplicate
652,61,codepage,2494,10,Coriander,コリアンドル村,,duplicate
652,62,codepage,2504,10,Coriander,コリアンドル村,,duplicate
652,63,codepage,2514,10,Coriander,コリアンドル村,,duplicate
652,64,codepage,2524,10,Coriander,コリアンドル村,,duplicate
652,65,codepage,2534,10,Coriander,コリアンドル村,,duplicate
652,66,codepage,2544,9,Villnore,ヴィルノア,,duplicate
652,67,codepage,2553,9,Villnore,ヴィルノア,,duplicate
652,68,codepage,2562,9,Villnore,ヴィルノア,,duplicate
652,69,codepage,2571,9,Villnore,ヴィルノア,,duplicate
652,70,codepage,2580,9,Villnore,ヴィルノア,,duplicate
652,71,codepage,2589,9,Villnore,ヴィルノア,,duplicate
652,72,codepage,2598,9,Villnore,ヴィルノア,,duplicate
652,73,codepage,2607,9,Villnore,ヴィルノア,,duplicate
652,74,codepage,2616,8,Kalstad,カルスタッド,,duplicate
652,75,codepage,2624,8,Kalstad,カルスタッド,,duplicate
652,76,codepage,2632,8,Kalstad,カルスタッド,,duplicate
652,77,codepage,2640,8,Kalstad,カルスタッド,,duplicate
652,78,codepage,2648,8,Kalstad,カルスタッド,,duplicate
652,79,codepage,2656,8,Kalstad,カルスタッド,,duplicate
652,80,codepage,2664,8,Kalstad,カルスタッド,,duplicate
652,81,codepage,2672,18,Crell Monferaigne,クレルモンフェラン,,duplicate
652,82,codepage,2690,18,Crell Monferaigne,クレルモンフェラン,,duplicate
652,83,codepage,2708,18,Crell Monferaigne,クレルモンフェラン,,duplicate
652,84,codepage,2726,18,Crell Monferaigne,クレルモンフェラン,,duplicate
652,85,codepage,2744,18,Crell Monferaigne,クレルモンフェラン,,duplicate
652,86,codepage,2762,18,Crell Monferaigne,クレルモンフェラン,,duplicate
652,87,codepage,2780,18,Crell Monferaigne,クレルモンフェラン,,duplicate
652,88,codepage,2798,18,Crell Monferaigne,クレルモンフェラン,,duplicate
652,89,codepage,2816,18,Crell Monferaigne,クレルモンフェラン,,duplicate
652,90,codepage,2834,18,Crell Monferaigne,クレルモンフェラン,,duplicate
652,91,codepage,2852,18,Crell Monferaigne,クレルモンフェラン,,primary
652,92,codepage,2870,6,Dipan,ディパン城下町,,duplicate
652,93,codepage,2876,6,Dipan,ディパン城下町,,duplicate
652,94,codepage,2882,23,Royal Underground Path,王家の地下道,,primary
652,95,codepage,2905,23,Royal Underground Path,王家の地下道,,duplicate
652,96,codepage,2928,23,Royal Underground Path,王家の地下道,,duplicate
652,97,codepage,2951,23,Royal Underground Path,王家の地下道,,duplicate
652,98,codepage,2974,23,Royal Underground Path,王家の地下道,,duplicate
652,99,codepage,2997,23,Royal Underground Path,王家の地下道,,duplicate
652,100,codepage,3020,23,Royal Underground Path,王家の地下道,,duplicate
652,101,codepage,3043,23,Royal Underground Path,王家の地下道,,duplicate
652,102,codepage,3066,23,Royal Underground Path,王家の地下道,,duplicate
652,103,codepage,3089,23,Royal Underground Path,王家の地下道,,duplicate
652,104,codepage,3112,23,Royal Underground Path,王家の地下道,,duplicate
652,105,codepage,3135,23,Royal Underground Path,王家の地下道,,duplicate
652,106,codepage,3158,23,Royal Underground Path,王家の地下道,,duplicate
652,107,codepage,3181,23,Royal Underground Path,王家の地下道,,duplicate
652,108,codepage,3204,23,Royal Underground Path,王家の地下道,,duplicate
652,109,codepage,3227,23,Royal Underground Path,王家の地下道,,duplicate
652,110,codepage,3250,23,Royal Underground Path,王家の地下道,,duplicate
652,111,codepage,3273,23,Royal Underground Path,王家の地下道,,duplicate
652,112,codepage,3296,23,Royal Underground Path,王家の地下道,,duplicate
652,113,codepage,3319,12,Lost Forest,喪失の森,,duplicate
652,114,codepage,3331,12,Lost Forest,喪失の森,,duplicate
652,115,codepage,3343,12,Lost Forest,喪失の森,,duplicate
652,116,codepage,3355,12,Lost Forest,喪失の森,,duplicate
652,117,codepage,3367,12,Lost Forest,喪失の森,,duplicate
652,118,codepage,3379,12,Lost Forest,喪失の森,,duplicate
652,119,codepage,3391,12,Lost Forest,喪失の森,,duplicate
652,120,codepage,3403,12,Lost Forest,喪失の森,,duplicate
652,121,codepage,3415,13,Dipan Castle,ディパン城,,primary
652,122,codepage,3428,13,Dipan Castle,ディパン城,,duplicate
652,123,codepage,3441,13,Dipan Castle,ディパン城,,duplicate
652,124,codepage,3454,13,Dipan Castle,ディパン城,,duplicate
652,125,codepage,3467,13,Dipan Castle,ディパン城,,duplicate
652,126,codepage,3480,13,Dipan Castle,ディパン城,,duplicate
652,127,codepage,3493,13,Dipan Castle,ディパン城,,duplicate
652,128,codepage,3506,13,Dipan Castle,ディパン城,,duplicate
652,129,codepage,3519,13,Dipan Castle,ディパン城,,duplicate
652,130,codepage,3532,13,Dipan Castle,ディパン城,,duplicate
652,131,codepage,3545,13,Dipan Castle,ディパン城,,duplicate
652,132,codepage,3558,13,Dipan Castle,ディパン城,,duplicate
652,133,codepage,3571,13,Dipan Castle,ディパン城,,duplicate
652,134,codepage,3584,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
652,135,codepage,3608,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
652,136,codepage,3632,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
652,137,codepage,3656,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
652,138,codepage,3680,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
652,139,codepage,3704,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
652,140,codepage,3728,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
652,141,codepage,3752,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
652,142,codepage,3776,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
652,143,codepage,3800,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
652,144,codepage,3824,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
652,145,codepage,3848,24,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,duplicate
652,146,codepage,3872,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
652,147,codepage,3899,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
652,148,codepage,3926,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
652,149,codepage,3953,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
652,150,codepage,3980,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
652,151,codepage,4007,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
652,152,codepage,4034,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
652,153,codepage,4061,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
652,154,codepage,4088,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
652,155,codepage,4115,27,Audoula Temple on the Lake,アウドゥーラ水上神殿,,duplicate
652,156,codepage,4142,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
652,157,codepage,4164,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
652,158,codepage,4186,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
652,159,codepage,4208,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
652,160,codepage,4230,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
652,161,codepage,4252,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
652,162,codepage,4274,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
652,163,codepage,4296,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
652,164,codepage,4318,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
652,165,codepage,4340,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
652,166,codepage,4362,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
652,167,codepage,4384,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
652,168,codepage,4406,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
652,169,codepage,4428,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
652,170,codepage,4450,22,Surts Volcano Caverns,スルス火山洞窟,,duplicate
652,171,codepage,4472,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
652,172,codepage,4493,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
652,173,codepage,4514,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
652,174,codepage,4535,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
652,175,codepage,4556,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
652,176,codepage,4577,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
652,177,codepage,4598,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
652,178,codepage,4619,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
652,179,codepage,4640,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
652,180,codepage,4661,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
652,181,codepage,4682,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
652,182,codepage,4703,21,Crawsus Forest Ruins,クローサス森林遺跡,,duplicate
652,183,codepage,4724,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,184,codepage,4755,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,185,codepage,4786,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,186,codepage,4817,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,187,codepage,4848,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,188,codepage,4879,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,189,codepage,4910,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,190,codepage,4941,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,191,codepage,4972,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,192,codepage,5003,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,193,codepage,5034,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,194,codepage,5065,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,195,codepage,5096,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,196,codepage,5127,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,197,codepage,5158,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,198,codepage,5189,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,199,codepage,5220,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,200,codepage,5251,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,201,codepage,5282,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,202,codepage,5313,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,203,codepage,5344,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,204,codepage,5375,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,205,codepage,5406,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,206,codepage,5437,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,207,codepage,5468,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,208,codepage,5499,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,209,codepage,5530,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,210,codepage,5561,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,211,codepage,5592,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,212,codepage,5623,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,213,codepage,5654,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,214,codepage,5685,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,215,codepage,5716,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,216,codepage,5747,31,Palace of the Venerated Dragon,奉竜殿,,duplicate
652,217,codepage,5778,13,Dipan Castle,ディパン城,,duplicate
652,218,codepage,5791,13,Dipan Castle,ディパン城,,duplicate
652,219,codepage,5804,13,Dipan Castle,ディパン城,,duplicate
652,220,codepage,5817,13,Dipan Castle,ディパン城,,duplicate
652,221,codepage,5830,13,Dipan Castle,ディパン城,,duplicate
652,222,codepage,5843,13,Dipan Castle,ディパン城,,duplicate
652,223,codepage,5856,13,Dipan Castle,ディパン城,,duplicate
652,224,codepage,5869,13,Dipan Castle,ディパン城,,duplicate
652,225,codepage,5882,13,Dipan Castle,ディパン城,,duplicate
652,226,codepage,5895,13,Dipan Castle,ディパン城,,duplicate
652,227,codepage,5908,13,Dipan Castle,ディパン城,,duplicate
652,228,codepage,5921,13,Dipan Castle,ディパン城,,duplicate
652,229,codepage,5934,13,Dipan Castle,ディパン城,,duplicate
652,230,codepage,5947,13,Dipan Castle,ディパン城,,duplicate
652,231,codepage,5960,13,Dipan Castle,ディパン城,,duplicate
652,232,codepage,5973,13,Dipan Castle,ディパン城,,duplicate
652,233,codepage,5986,18,Forest of Spirits,精霊の森,,duplicate
652,234,codepage,6004,18,Forest of Spirits,精霊の森,,duplicate
652,235,codepage,6022,18,Forest of Spirits,精霊の森,,duplicate
652,236,codepage,6040,18,Forest of Spirits,精霊の森,,duplicate
652,237,codepage,6058,18,Forest of Spirits,精霊の森,,duplicate
652,238,codepage,6076,18,Forest of Spirits,精霊の森,,duplicate
652,239,codepage,6094,18,Forest of Spirits,精霊の森,,duplicate
652,240,codepage,6112,18,Forest of Spirits,精霊の森,,duplicate
652,241,codepage,6130,18,Forest of Spirits,精霊の森,,duplicate
652,242,codepage,6148,18,Forest of Spirits,精霊の森,,duplicate
652,243,codepage,6166,18,Forest of Spirits,精霊の森,,duplicate
652,244,codepage,6184,18,Forest of Spirits,精霊の森,,duplicate
652,245,codepage,6202,8,Bifrost,ビフレスト,,primary
652,246,codepage,6210,8,Bifrost,ビフレスト,,duplicate
652,247,codepage,6218,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,248,codepage,6235,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,249,codepage,6252,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,250,codepage,6269,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,251,codepage,6286,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,252,codepage,6303,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,253,codepage,6320,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,254,codepage,6337,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,255,codepage,6354,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,256,codepage,6371,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,257,codepage,6388,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,258,codepage,6405,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,259,codepage,6422,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,260,codepage,6439,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,261,codepage,6456,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,262,codepage,6473,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,263,codepage,6490,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,264,codepage,6507,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,265,codepage,6524,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,266,codepage,6541,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,267,codepage,6558,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,268,codepage,6575,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,269,codepage,6592,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,270,codepage,6609,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,271,codepage,6626,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,272,codepage,6643,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,273,codepage,6660,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,274,codepage,6677,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,275,codepage,6694,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,276,codepage,6711,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,277,codepage,6728,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,278,codepage,6745,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,279,codepage,6762,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,280,codepage,6779,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,281,codepage,6796,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,282,codepage,6813,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,283,codepage,6830,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,284,codepage,6847,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,285,codepage,6864,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,286,codepage,6881,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,287,codepage,6898,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,288,codepage,6915,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,289,codepage,6932,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,290,codepage,6949,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,291,codepage,6966,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,292,codepage,6983,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,293,codepage,7000,17,Hall of Valhalla,ヴァルハラ宮殿,,duplicate
652,294,codepage,7017,15,Ancient Forest,蒼枯の森,,duplicate
652,295,codepage,7032,15,Ancient Forest,蒼枯の森,,duplicate
652,296,codepage,7047,15,Ancient Forest,蒼枯の森,,duplicate
652,297,codepage,7062,15,Ancient Forest,蒼枯の森,,duplicate
652,298,codepage,7077,15,Ancient Forest,蒼枯の森,,duplicate
652,299,codepage,7092,15,Ancient Forest,蒼枯の森,,duplicate
652,300,codepage,7107,15,Ancient Forest,蒼枯の森,,duplicate
652,301,codepage,7122,15,Ancient Forest,蒼枯の森,,duplicate
652,302,codepage,7137,15,Ancient Forest,蒼枯の森,,duplicate
652,303,codepage,7152,15,Ancient Forest,蒼枯の森,,duplicate
652,304,codepage,7167,15,Ancient Forest,蒼枯の森,,duplicate
652,305,codepage,7182,15,Ancient Forest,蒼枯の森,,duplicate
652,306,codepage,7197,15,Ancient Forest,蒼枯の森,,duplicate
652,307,codepage,7212,18,Chateau Obsession,昏き妄執の館,,duplicate
652,308,codepage,7230,18,Chateau Obsession,昏き妄執の館,,duplicate
652,309,codepage,7248,18,Chateau Obsession,昏き妄執の館,,duplicate
652,310,codepage,7266,18,Chateau Obsession,昏き妄執の館,,duplicate
652,311,codepage,7284,18,Chateau Obsession,昏き妄執の館,,duplicate
652,312,codepage,7302,18,Chateau Obsession,昏き妄執の館,,duplicate
652,313,codepage,7320,18,Chateau Obsession,昏き妄執の館,,duplicate
652,314,codepage,7338,18,Chateau Obsession,昏き妄執の館,,duplicate
652,315,codepage,7356,18,Chateau Obsession,昏き妄執の館,,duplicate
652,316,codepage,7374,12,Turgen Mine,トゥルゲン鉱山,,duplicate
652,317,codepage,7386,12,Turgen Mine,トゥルゲン鉱山,,duplicate
652,318,codepage,7398,12,Turgen Mine,トゥルゲン鉱山,,duplicate
652,319,codepage,7410,12,Turgen Mine,トゥルゲン鉱山,,duplicate
652,320,codepage,7422,12,Turgen Mine,トゥルゲン鉱山,,duplicate
652,321,codepage,7434,12,Turgen Mine,トゥルゲン鉱山,,duplicate
652,322,codepage,7446,12,Turgen Mine,トゥルゲン鉱山,,duplicate
652,323,codepage,7458,12,Turgen Mine,トゥルゲン鉱山,,duplicate
652,324,codepage,7470,15,Ravine Caverns,狭間の洞窟,,primary
652,325,codepage,7485,15,Ravine Caverns,狭間の洞窟,,duplicate
652,326,codepage,7500,15,Ravine Caverns,狭間の洞窟,,duplicate
652,327,codepage,7515,15,Ravine Caverns,狭間の洞窟,,duplicate
652,328,codepage,7530,15,Ravine Caverns,狭間の洞窟,,duplicate
652,329,codepage,7545,15,Ravine Caverns,狭間の洞窟,,duplicate
