scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
2,16,1237,4,41884,160,5,,Alicia,"Yes. Forbidden for humans and gods
alike!",〓じ手なのは 神も人間も同じはずです,,,
2,17,1237,10,45692,160,15,,Hrist,Don't be a fool.,愚かしい…,,,
2,18,1237,13,46776,160,18,,Silmeria,"I recognize the feats of the gods, but
that time has passed. I have not been
poisoned.",神々の功〓は認めるけど 昔の話よ私は少しも毒されてなどいない,,,
2,19,1237,14,46908,160,19,,Silmeria,"Now, the gods take and give nothing in return.
Humans do not need them!",今や神は奪うだけで何ももたらさない人間は神を必要としていない！,,,
2,20,1237,17,54664,160,8,,Hrist,"Sacrifice Dipan or see all of Midgard
annihilated...",ディパンだけを犠牲にするかミッドガルドもろとも滅ぼすか <PART> ――,,,
2,21,1237,22,62248,160,14,,Silmeria,"Odin's tyranny leaves Dipan no choice
but to take up arms.",オーディンの横暴ゆえに弓引かざるを得ないというだけ <PART> ――,,,
2,22,1237,23,62896,160,24,,Hrist,"But in the end, you stand to gain
nothing from this.",所詮 報われぬ行動だと思うが…,,,
2,23,1237,24,63028,160,22,,Hrist,"We cut down the weeds of dissent before
they grow out of control.",過ちの〓は小さいうちに我らが力で滅してやるのだ！,,,
3,1,1237,2756,75468,,,,,Dylan <PART> has joined the party.,ディラン <PART> が仲間に加わりました,,,duplicate
3,2,1237,2757,75956,,,,,Lezard <PART> has joined the party.,レザード <PART> が仲間に加わりました,,,duplicate
3,3,1237,2758,76488,,,,,Leone <PART> has joined the party.,レオーネ <PART> が仲間に加わりました,,,duplicate
3,4,1237,2759,76976,,,,,Arngrim <PART> has joined the party.,アリューゼ <PART> が仲間に加わりました,,,duplicate
3,5,1237,2760,77752,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,,duplicate
3,6,1237,2761,78476,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,,duplicate
3,7,1237,2762,78864,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,,duplicate
3,8,1237,2763,79192,,,,,Brahms <PART> has joined the party.,ブラムス <PART> が仲間に加わりました,,,duplicate
3,9,1237,2764,79580,,,,,Hrist <PART> has joined the party.,アーリィ <PART> が仲間に加わりました,,,duplicate
4,1,1237,2287,85140,,,,,ERRORv,ERROR！！（v190）,,,duplicate
4,2,1237,2288,85276,,,,,ERRORv,ERROR！！（v191）,,,duplicate
4,3,1237,2289,85412,,,,,ERRORv,ERROR！！（v191）,,,duplicate
5,1,1237,41,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script,primary
5,2,1237,42,,,,,,Acquired <PART> Antique Pendant,ふるびたペンダント <PART> を手に入れた,,not displayed by the event script,primary
5,3,1237,43,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script,primary
5,4,1237,44,,,,,,Acquired <PART> Dragon Orb,ドラゴンオーブ <PART> を手に入れた,,not displayed by the event script,primary
5,5,1237,45,,,,,,Acquired <PART> Water Mirror,水鏡 <PART> を手に入れた,,not displayed by the event script,primary
5,6,1237,2293,,,,,,EVENT_MAP,イベントマップ,,not displayed by the event script,duplicate
5,7,1237,2752,,,,,,Rufus,ルーファス,,not displayed by the event script,duplicate
5,8,1237,2753,,,,,,Hrist,アーリィ,,not displayed by the event script,primary
5,9,1237,2754,,,,,,Alicia,アリーシャ,,not displayed by the event script,duplicate
5,10,1237,2755,,,,,,Silmeria,シルメリア,,not displayed by the event script,duplicate
