scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
3,6,1255,2763,80980,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,
3,7,1255,2764,81368,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,
3,8,1255,2765,81696,,,,,Brahms <PART> has joined the party.,ブラムス <PART> が仲間に加わりました,,
3,9,1255,2766,82084,,,,,Hrist <PART> has joined the party.,アーリィ <PART> が仲間に加わりました,,
4,1,1255,2366,102372,,,,,ERRORv,ERR0R！！（v190）,,
4,2,1255,2367,102508,,,,,ERRORv,ERR0R！！（v191）,,
4,3,1255,2368,102644,,,,,ERRORv,ERR0R！！（v191）,,
5,1,1255,40,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script
5,2,1255,41,,,,,,Acquired <PART> Antique Pendant,ふるびたペンダント <PART> を手に入れた,,not displayed by the event script
5,3,1255,42,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script
5,4,1255,43,,,,,,Acquired <PART> Dragon Orb,ドラゴンオーブ <PART> を手に入れた,,not displayed by the event script
5,5,1255,44,,,,,,Acquired <PART> Water Mirror,水鏡 <PART> を手に入れた,,not displayed by the event script
5,6,1255,2372,,,,,,EVENT_MAP,イベントマップ,,not displayed by the event script
5,7,1255,2752,,,,,,Rufus,ルーファス,,not displayed by the event script
5,8,1255,2753,,,,,,Alicia,アリーシャ,,not displayed by the event script
5,9,1255,2754,,,,,,Silmeria,シルメリア,,not displayed by the event script
5,10,1255,2755,,,,,,Dylan,ディラン,,not displayed by the event script
5,11,1255,2756,,,,,,Lezard,レザード,,not displayed by the event script
5,12,1255,2757,,,,,,Leone,レオーネ,,not displayed by the event script
